time,bidPrice,offerPrice,bidQty,offerQty
138,100.15,100.25,92,78
139,100.05,100.15,99,65
140,99.80,100.00,88,61
141,99.95,100.05,57,54
142,99.95,100.05,67,61
143,100.05,100.15,92,94
144,100.25,100.35,92,72
145,100.35,100.45,74,94
146,100.25,100.35,71,82
147,100.35,100.45,68,91
148,100.15,100.25,73,91
149,100.05,100.15,54,97
150,100.05,100.15,72,96
151,100.25,100.35,70,80
152,100.15,100.25,66,51
153,100.05,100.15,61,92
154,100.05,100.15,78,90
155,99.95,100.05,63,61
156,100.05,100.15,81,87
157,99.95,100.05,50,84
158,99.85,99.95,65,84
159,99.85,99.95,77,77
160,99.85,99.95,68,60
161,100.05,100.15,65,57
162,100.15,100.25,84,99
163,100.15,100.25,65,84
164,100.05,100.15,65,68
165,100.15,100.25,58,86
166,100.05,100.15,92,75
167,99.85,99.95,98,54
168,99.95,100.05,74,82
169,99.95,100.05,50,96
170,100.05,100.15,72,56
171,100.05,100.15,84,69
172,100.15,100.25,63,63
173,100.05,100.15,50,82
174,99.95,100.05,56,55
175,100.05,100.15,54,72
176,99.95,100.05,68,88
177,99.85,99.95,64,87
178,99.80,100.00,73,93
179,99.85,99.95,61,91
180,99.85,99.95,85,62
181,99.75,99.85,84,96
182,99.75,99.85,75,56
183,99.55,99.65,94,81
184,99.65,99.75,88,66
185,99.55,99.65,64,77
186,99.45,99.55,84,98
187,99.55,99.65,62,98
188,99.55,99.65,74,78
189,99.75,99.85,100,77
190,99.65,99.75,58,67
191,99.75,99.85,73,93
192,99.75,99.85,59,55
193,99.60,99.80,85,92
194,99.75,99.85,66,60
195,99.75,99.85,98,67
196,99.85,99.95,94,89
197,99.95,100.05,70,95
198,100.15,100.25,94,77
199,100.25,100.35,52,52
200,100.15,100.25,96,70
201,100.15,100.25,90,90
202,100.25,100.35,86,69
203,100.25,100.35,96,80
204,100.25,100.35,68,90
205,100.00,100.20,93,92
206,100.05,100.15,58,59
207,99.95,100.05,83,99
208,99.95,100.05,93,85
209,99.95,100.05,52,57
210,100.05,100.15,75,92
211,100.05,100.15,83,64
212,100.15,100.25,52,99
213,100.00,100.20,76,55
214,99.95,100.05,78,89
215,99.95,100.05,87,90
216,99.95,100.05,58,52
217,99.95,100.05,66,64
218,100.15,100.25,55,82
219,100.15,100.25,72,85
220,100.05,100.15,83,91
221,100.05,100.15,99,74
222,99.90,100.10,54,92
223,99.95,100.05,57,54
224,99.75,99.85,64,78
225,99.75,99.85,97,73
226,99.75,99.85,74,64
227,99.75,99.85,78,99
228,99.75,99.85,78,81
229,99.75,99.85,74,75
230,99.65,99.75,64,74
231,99.65,99.75,69,77
232,99.65,99.75,86,77
233,99.75,99.85,87,77
234,99.65,99.75,71,87
235,99.75,99.85,74,71
236,99.95,100.05,93,72
237,99.75,99.85,58,53
238,99.85,99.95,100,79
239,99.95,100.05,71,87
240,99.85,99.95,82,72
241,99.85,99.95,87,62
242,99.85,99.95,67,55
243,99.85,99.95,51,83
244,99.85,99.95,98,72
245,99.65,99.75,73,55
246,99.75,99.85,62,59
247,99.85,99.95,79,55
248,99.75,99.85,60,80
249,99.65,99.75,69,58
250,99.75,99.85,67,59
251,99.75,99.85,97,68
252,99.75,99.85,59,65
253,99.75,99.85,50,63
254,99.85,99.95,85,95
255,99.95,100.05,81,50
256,99.85,99.95,63,83
257,99.75,99.85,62,89
258,99.65,99.75,92,79
259,99.75,99.85,57,52
260,99.65,99.75,59,78
261,99.65,99.75,72,94
262,99.65,99.75,94,66
263,99.65,99.75,95,76
264,99.45,99.55,96,63
265,99.55,99.65,89,91
266,99.65,99.75,76,99
267,99.65,99.75,93,92
268,99.65,99.75,82,80
269,99.65,99.75,74,88
270,99.75,99.85,70,96
271,99.45,99.55,96,77
272,99.65,99.75,74,81
273,99.75,99.85,71,54
274,99.75,99.85,93,96
275,99.75,99.85,92,76
276,99.85,99.95,90,65
277,99.85,99.95,91,77
278,99.65,99.75,68,76
279,99.85,99.95,86,61
280,99.85,99.95,70,92
281,99.95,100.05,100,68
282,99.85,99.95,96,81
283,100.05,100.15,56,87
284,100.05,100.15,77,80
285,100.15,100.25,94,85
286,100.05,100.15,50,67
287,100.15,100.25,71,52
288,100.15,100.25,69,77
289,100.25,100.35,88,86
290,100.15,100.25,69,82
291,100.05,100.15,72,58
292,100.25,100.35,83,69
293,100.15,100.25,100,78
294,100.15,100.25,86,93
295,100.25,100.35,74,59
296,100.25,100.35,73,84
297,100.25,100.35,90,97
298,100.15,100.25,95,94
299,100.15,100.25,53,81
300,99.95,100.05,99,86
301,100.15,100.25,66,84
302,100.15,100.25,60,52
303,100.05,100.15,95,98
304,100.15,100.25,52,55
305,100.00,100.20,85,94
306,99.90,100.10,67,51
307,99.80,100.00,73,76
308,99.95,100.05,57,100
309,99.95,100.05,90,85
310,99.95,100.05,76,78
311,100.05,100.15,86,64
312,99.95,100.05,77,72
313,99.85,99.95,88,79
314,99.80,100.00,88,98
315,99.85,99.95,92,73
316,99.85,99.95,70,78
317,99.85,99.95,85,55
318,99.85,99.95,95,81
319,99.85,99.95,100,88
320,99.75,99.85,100,62
321,99.65,99.75,62,80
322,99.75,99.85,79,70
323,99.65,99.75,96,99
324,99.55,99.65,66,87
325,99.55,99.65,87,97
326,99.55,99.65,91,89
327,99.85,99.95,79,88
328,99.75,99.85,91,88
329,99.85,99.95,66,99
330,99.95,100.05,95,88
331,99.85,99.95,51,52
332,99.95,100.05,90,64
333,99.85,99.95,88,64
334,99.55,99.65,67,72
335,99.65,99.75,51,70
336,99.55,99.65,97,77
337,99.65,99.75,58,58
338,99.65,99.75,96,89
339,99.80,100.00,57,55
340,99.95,100.05,56,62
341,99.95,100.05,80,90
342,99.85,99.95,94,99
343,99.75,99.85,64,78
344,99.75,99.85,98,77
345,99.75,99.85,97,83
346,99.75,99.85,96,62
347,99.75,99.85,53,95
348,99.85,99.95,69,85
349,99.85,99.95,66,59
350,99.75,99.85,57,93
351,99.65,99.75,76,92
352,99.85,99.95,55,79
353,99.75,99.85,68,67
354,99.75,99.85,52,72
355,99.75,99.85,62,67
356,99.55,99.65,90,79
357,99.55,99.65,85,64
358,99.55,99.65,98,90
359,99.65,99.75,62,52
360,99.75,99.85,54,94
361,99.75,99.85,54,80
362,99.85,99.95,94,53
363,99.85,99.95,66,55
364,99.85,99.95,89,94
365,99.85,99.95,50,96
366,99.85,99.95,91,62
367,99.85,99.95,84,63
368,99.85,99.95,83,69
369,99.75,99.85,57,56
370,99.75,99.85,50,60
371,99.65,99.75,61,83
372,99.75,99.85,54,65
373,99.75,99.85,92,86
374,99.75,99.85,77,84
375,99.85,99.95,86,67
376,99.95,100.05,53,57
377,99.75,99.85,76,62
378,99.75,99.85,86,72
379,99.85,99.95,93,67
380,99.65,99.75,69,57
381,99.75,99.85,82,91
382,99.55,99.65,100,88
383,99.45,99.55,62,99
384,99.55,99.65,82,99
385,99.45,99.55,75,88
386,99.45,99.55,82,51
387,99.35,99.45,59,97
388,99.55,99.65,77,97
389,99.65,99.75,79,60
390,99.75,99.85,89,65
391,99.75,99.85,72,69
392,99.75,99.85,71,70
393,99.65,99.75,60,95
394,99.65,99.75,71,88
395,99.65,99.75,97,92
396,99.75,99.85,92,77
397,99.85,99.95,80,88
398,100.05,100.15,58,70
399,100.15,100.25,72,96
400,100.05,100.15,89,97
401,99.95,100.05,92,64
402,100.05,100.15,60,55
403,100.05,100.15,90,91
404,99.85,99.95,63,86
405,99.85,99.95,73,83
406,99.95,100.05,98,91
407,99.95,100.05,81,98
408,99.95,100.05,95,91
409,99.85,99.95,86,92
410,99.75,99.85,90,51
411,99.85,99.95,55,86
412,99.85,99.95,77,55
413,99.85,99.95,66,68
414,100.05,100.15,96,72
415,100.15,100.25,78,76
416,100.15,100.25,81,90
417,100.15,100.25,71,87
418,100.25,100.35,82,86
419,100.35,100.45,63,88
420,100.45,100.55,97,94
421,100.45,100.55,95,77
422,100.15,100.25,61,88
423,100.15,100.25,69,81
424,100.15,100.25,66,96
425,100.10,100.30,86,66
426,100.25,100.35,65,57
427,99.95,100.05,67,56
428,99.85,99.95,83,63
429,99.80,100.00,57,65
430,99.85,99.95,100,61
431,99.75,99.85,83,99
432,99.85,99.95,97,98
433,99.85,99.95,78,60
434,99.75,99.85,80,73
435,99.85,99.95,70,95
436,99.95,100.05,78,79
437,99.95,100.05,99,51
438,100.00,100.20,83,80
439,100.05,100.15,82,66
440,100.05,100.15,94,100
441,99.95,100.05,72,99
442,99.95,100.05,77,64
443,99.95,100.05,53,69
444,100.05,100.15,68,82
445,100.05,100.15,55,81
446,100.05,100.15,99,74
447,99.95,100.05,90,51
448,99.85,99.95,68,58
449,99.80,100.00,90,82
450,99.75,99.85,61,52
451,99.85,99.95,76,55
452,99.95,100.05,73,75
453,99.95,100.05,51,63
454,99.95,100.05,98,95
455,100.15,100.25,95,75
456,100.05,100.15,88,96
457,99.85,99.95,89,97
458,99.85,99.95,81,86
459,99.85,99.95,65,71
460,99.85,99.95,78,82
461,99.75,99.85,98,90
462,99.75,99.85,73,72
463,99.75,99.85,58,78
464,99.70,99.90,83,79
465,100.05,100.15,51,62
466,99.95,100.05,62,96
467,99.85,99.95,66,62
468,99.65,99.75,51,65
469,99.75,99.85,80,56
470,99.55,99.65,84,70
471,99.55,99.65,66,81
472,99.55,99.65,59,99
473,99.55,99.65,85,55
474,99.75,99.85,61,99
475,99.80,100.00,68,79
476,99.95,100.05,68,81
477,99.85,99.95,62,68
478,99.95,100.05,66,95
479,99.95,100.05,80,92
480,100.05,100.15,93,55
481,100.15,100.25,77,51
482,100.05,100.15,63,100
483,99.95,100.05,69,78
484,100.05,100.15,81,56
485,99.75,99.85,72,90
486,99.95,100.05,97,72
487,100.05,100.15,64,83
488,100.05,100.15,78,99
489,100.05,100.15,52,94
490,99.95,100.05,69,51
491,99.95,100.05,78,52
492,100.05,100.15,53,81
493,100.10,100.30,61,84
494,100.35,100.45,78,94
495,100.35,100.45,99,87
496,100.25,100.35,65,57
497,100.15,100.25,80,72
498,100.05,100.15,76,71
499,100.05,100.15,72,57
500,100.05,100.15,76,53
501,100.05,100.15,89,95
502,100.15,100.25,84,88
503,100.15,100.25,54,95
504,100.05,100.15,85,55
505,99.95,100.05,89,74
506,99.75,99.85,86,94
507,99.65,99.75,95,58
508,99.50,99.70,88,76
509,99.75,99.85,100,90
510,99.80,100.00,69,60
511,99.90,100.10,80,91
512,99.85,99.95,52,86
513,99.65,99.75,72,92
514,99.65,99.75,84,67
515,99.65,99.75,76,53
516,99.75,99.85,58,70
517,99.85,99.95,55,96
518,99.85,99.95,98,81
519,100.05,100.15,51,64
520,100.05,100.15,74,87
521,99.95,100.05,78,59
522,99.75,99.85,67,99
523,99.65,99.75,86,94
524,99.75,99.85,80,88
525,99.65,99.75,83,69
526,99.75,99.85,71,88
527,99.95,100.05,64,58
528,99.75,99.85,54,83
529,99.85,99.95,70,100
530,99.65,99.75,100,74
531,99.70,99.90,96,54
532,99.85,99.95,91,84
533,99.85,99.95,84,99
534,99.75,99.85,98,74
535,99.75,99.85,52,77
536,99.75,99.85,65,98
537,99.75,99.85,98,57
538,99.75,99.85,90,73
539,99.75,99.85,88,50
540,99.75,99.85,93,83
541,99.65,99.75,50,72
542,99.65,99.75,96,87
543,99.85,99.95,94,63
544,99.85,99.95,72,80
545,99.85,99.95,92,63
546,99.95,100.05,97,82
547,99.65,99.75,66,55
548,99.75,99.85,73,55
549,99.75,99.85,91,78
550,99.75,99.85,53,97
551,99.75,99.85,96,52
552,99.85,99.95,61,61
553,99.85,99.95,96,50
554,99.75,99.85,94,62
555,99.85,99.95,91,93
556,99.65,99.75,94,80
557,99.65,99.75,88,84
558,99.55,99.65,55,55
559,99.55,99.65,82,89
560,99.75,99.85,59,66
561,99.75,99.85,69,76
562,99.75,99.85,71,69
563,99.55,99.65,64,91
564,99.55,99.65,51,51
565,99.65,99.75,98,85
566,99.75,99.85,60,80
567,99.85,99.95,65,90
568,99.85,99.95,54,90
569,99.95,100.05,90,92
570,99.95,100.05,76,87
571,99.75,99.85,72,70
572,99.75,99.85,92,71
573,99.85,99.95,92,76
574,99.95,100.05,84,94
575,99.95,100.05,89,90
576,99.85,99.95,51,70
577,99.75,99.85,52,97
578,99.75,99.85,57,99
579,99.85,99.95,64,90
580,99.65,99.75,81,61
581,99.65,99.75,68,79
582,99.55,99.65,89,61
583,99.65,99.75,94,69
584,99.65,99.75,67,81
585,99.65,99.75,86,77
586,99.65,99.75,54,77
587,99.75,99.85,98,82
588,99.75,99.85,96,61
589,99.45,99.55,75,78
590,99.55,99.65,52,100
591,99.65,99.75,68,87
592,99.65,99.75,73,53
593,99.55,99.65,84,62
594,99.65,99.75,100,57
595,99.75,99.85,70,66
596,99.75,99.85,66,100
597,99.75,99.85,63,50
598,99.65,99.75,72,82
599,99.65,99.75,74,78
600,99.55,99.65,77,62
601,99.65,99.75,75,68
602,99.55,99.65,97,73
603,99.65,99.75,67,62
604,99.55,99.65,86,92
605,99.55,99.65,66,57
606,99.55,99.65,59,53
607,99.45,99.55,91,79
608,99.55,99.65,94,82
609,99.55,99.65,78,71
610,99.45,99.55,79,69
611,99.35,99.45,55,94
612,99.40,99.60,73,54
613,99.55,99.65,70,80
614,99.55,99.65,78,89
615,99.65,99.75,68,81
616,99.70,99.90,59,74
617,99.85,99.95,58,90
618,99.95,100.05,63,73
619,99.75,99.85,89,73
620,99.85,99.95,63,51
621,99.85,99.95,100,71
622,99.85,99.95,67,76
623,99.85,99.95,63,66
624,99.85,99.95,91,84
625,99.75,99.85,80,52
626,99.75,99.85,72,77
627,99.90,100.10,70,83
628,99.95,100.05,88,57
629,99.95,100.05,99,52
630,99.85,99.95,86,76
631,99.85,99.95,73,68
632,99.95,100.05,84,76
633,99.95,100.05,62,79
634,99.95,100.05,59,50
635,99.95,100.05,85,77
636,99.85,99.95,89,55
637,99.85,99.95,61,91
638,99.95,100.05,75,59
639,100.05,100.15,94,63
640,100.05,100.15,94,88
641,100.15,100.25,63,82
642,100.25,100.35,53,66
643,100.15,100.25,57,77
644,100.05,100.15,85,71
645,100.05,100.15,93,78
646,100.15,100.25,64,96
647,100.15,100.25,72,65
648,100.05,100.15,72,89
649,100.15,100.25,95,72
650,100.15,100.25,67,59
651,99.85,99.95,64,68
652,99.85,99.95,65,57
653,99.95,100.05,85,65
654,99.95,100.05,74,64
655,99.95,100.05,86,73
656,99.95,100.05,68,75
657,99.85,99.95,79,91
658,99.85,99.95,94,80
659,99.75,99.85,86,56
660,99.65,99.75,83,58
661,99.55,99.65,88,70
662,99.65,99.75,89,57
663,99.65,99.75,73,53
664,99.60,99.80,54,79
665,99.65,99.75,94,69
666,99.65,99.75,58,86
667,99.75,99.85,56,62
668,99.50,99.70,71,53
669,99.65,99.75,56,94
670,99.65,99.75,50,80
671,99.45,99.55,97,68
672,99.35,99.45,52,51
673,99.35,99.45,51,93
674,99.45,99.55,58,79
675,99.55,99.65,80,60
676,99.45,99.55,70,89
677,99.65,99.75,55,75
678,99.85,99.95,70,84
679,99.85,99.95,83,92
680,99.85,99.95,85,64
681,99.95,100.05,50,56
682,100.05,100.15,75,82
683,100.15,100.25,72,89
684,100.05,100.15,76,73
685,99.75,99.85,61,72
686,99.95,100.05,100,54
687,99.75,99.85,76,58
688,99.75,99.85,70,60
689,100.05,100.15,68,96
690,100.05,100.15,77,76
691,100.15,100.25,72,88
692,99.95,100.05,71,80
693,99.75,99.85,84,84
694,99.70,99.90,91,78
695,99.85,99.95,97,97
696,99.85,99.95,61,95
697,99.75,99.85,83,69
698,99.70,99.90,99,91
699,99.85,99.95,85,85
700,99.75,99.85,97,73
701,99.65,99.75,52,76
702,99.65,99.75,73,66
703,99.75,99.85,54,89
704,99.75,99.85,71,70
705,99.90,100.10,97,88
706,100.05,100.15,56,93
707,100.00,100.20,100,84
708,100.15,100.25,95,86
709,100.15,100.25,82,74
710,100.05,100.15,51,68
711,100.15,100.25,53,79
712,100.05,100.15,100,85
713,100.05,100.15,86,65
714,100.15,100.25,77,89
715,100.15,100.25,80,66
716,100.05,100.15,93,77
717,99.95,100.05,78,57
718,100.05,100.15,51,88
719,99.95,100.05,63,85
720,99.95,100.05,83,66
721,99.85,99.95,80,89
722,99.85,99.95,72,65
723,99.85,99.95,97,77
724,99.65,99.75,96,94
725,99.55,99.65,95,83
726,99.45,99.55,81,67
727,99.65,99.75,61,75
728,99.75,99.85,78,52
729,99.85,99.95,61,50
730,99.85,99.95,62,54
731,99.75,99.85,58,62
732,99.75,99.85,87,57
733,99.65,99.75,67,65
734,99.95,100.05,80,85
735,99.75,99.85,68,52
736,99.85,99.95,76,97
737,99.75,99.85,64,90
738,99.75,99.85,53,81
739,99.65,99.75,79,84
740,99.55,99.65,65,54
741,99.45,99.55,67,87
742,99.65,99.75,56,79
743,99.65,99.75,82,98
744,99.65,99.75,75,76
745,99.75,99.85,78,93
746,99.75,99.85,56,62
747,99.85,99.95,94,74
748,99.65,99.75,57,86
749,99.75,99.85,58,99
750,99.85,99.95,91,94
751,99.65,99.75,86,67
752,99.75,99.85,67,100
753,99.95,100.05,78,93
754,99.95,100.05,80,61
755,100.05,100.15,79,76
756,100.15,100.25,53,98
757,100.05,100.15,50,60
758,100.05,100.15,78,81
759,99.85,99.95,50,78
760,99.85,99.95,79,53
761,99.75,100.05,64,82
762,99.95,100.05,50,93
763,99.95,100.05,52,61
764,100.05,100.15,74,69
765,99.95,100.05,96,55
766,99.95,100.05,83,73
767,99.95,100.05,63,77
768,100.10,100.30,86,54
769,100.15,100.25,86,77
770,100.05,100.15,82,91
771,100.05,100.15,98,72
772,99.95,100.05,71,91
773,99.95,100.05,89,85
774,99.95,100.05,55,76
775,99.75,99.85,52,86
776,99.75,99.85,63,98
777,99.75,99.85,60,60
778,99.65,99.75,76,71
779,99.65,99.75,86,58
780,99.85,99.95,78,81
781,99.95,100.05,56,84
782,100.05,100.15,94,58
783,99.95,100.05,84,94
784,99.95,100.05,93,98
785,99.95,100.05,78,85
786,100.05,100.15,63,84
787,100.05,100.15,54,70
788,99.95,100.05,80,79
789,99.95,100.05,85,97
790,99.85,99.95,53,76
791,99.85,99.95,65,69
792,99.75,99.85,55,55
793,99.95,100.05,85,56
794,99.85,99.95,62,77
795,99.75,99.85,93,84
796,99.70,99.90,78,59
797,99.65,99.75,90,53
798,99.65,99.75,80,90
799,99.55,99.65,100,99
800,99.75,99.85,74,65
801,99.85,99.95,82,84
802,99.85,99.95,70,51
803,99.85,99.95,70,79
804,99.95,100.05,69,55
805,99.95,100.05,71,67
806,99.95,100.05,59,69
807,99.95,100.05,64,81
808,99.70,99.90,91,90
809,99.75,99.85,94,62
810,99.75,99.85,62,59
811,99.85,99.95,77,74
812,99.95,100.05,67,71
813,99.85,99.95,63,93
814,99.95,100.05,51,77
815,100.15,100.25,95,57
816,100.05,100.15,66,68
817,100.25,100.35,77,80
818,100.15,100.25,75,67
819,100.15,100.25,71,79
820,100.15,100.25,64,86
821,100.15,100.25,57,65
822,100.05,100.15,65,52
823,99.95,100.05,69,63
824,99.85,99.95,90,53
825,99.85,99.95,76,63
826,99.85,99.95,52,87
827,100.05,100.15,70,60
828,100.15,100.25,66,70
829,100.05,100.15,55,80
830,100.05,100.15,62,74
831,100.15,100.25,84,84
832,100.15,100.25,82,81
833,100.15,100.25,93,83
834,100.15,100.25,88,78
835,100.25,100.35,93,77
836,100.15,100.25,86,75
837,100.05,100.15,65,80
838,100.05,100.15,99,52
839,100.00,100.20,77,85
840,100.05,100.15,78,76
841,100.05,100.15,63,90
842,100.15,100.25,63,63
843,100.35,100.45,92,87
844,100.35,100.45,74,59
845,100.25,100.35,60,76
846,100.25,100.35,88,94
847,100.15,100.25,82,69
848,100.05,100.15,75,83
849,100.05,100.15,92,51
850,99.75,99.85,65,64
851,99.65,99.75,67,93
852,99.65,99.75,77,95
853,99.55,99.65,53,78
854,99.45,99.55,51,69
855,99.45,99.55,70,92
856,99.35,99.45,63,89
857,99.35,99.45,79,89
858,99.35,99.45,89,98
859,99.45,99.55,72,63
860,99.65,99.75,67,72
861,99.65,99.75,96,54
862,99.65,99.75,85,62
863,99.65,99.75,70,99
864,99.75,99.85,91,51
865,99.65,99.75,56,54
866,99.65,99.75,61,80
867,99.70,99.90,76,65
868,99.65,99.75,78,59
869,99.75,99.85,93,54
870,99.75,100.05,68,74
871,99.75,99.85,98,68
872,99.75,99.85,90,76
873,99.65,99.75,85,92
874,99.75,99.85,65,53
875,99.65,99.75,93,83
876,99.65,99.75,83,95
877,99.55,99.65,85,50
878,99.55,99.65,77,64
879,99.45,99.55,77,95
880,99.65,99.75,77,62
881,99.55,99.65,85,53
882,99.55,99.65,79,82
883,99.55,99.65,70,79
884,99.55,99.65,77,83
885,99.55,99.65,53,71
886,99.65,99.75,93,85
887,99.65,99.75,64,98
888,99.70,99.90,59,79
889,99.65,99.75,59,98
890,99.65,99.75,50,84
891,99.75,99.85,55,76
892,99.85,99.95,90,98
893,99.85,99.95,57,97
894,99.75,99.85,97,66
895,99.95,100.05,53,88
896,99.85,99.95,94,52
897,99.75,99.85,82,51
898,100.05,100.15,57,59
899,99.95,100.05,74,89
900,99.85,99.95,70,87
901,99.75,99.85,78,60
902,99.85,99.95,90,53
903,99.85,99.95,81,99
904,99.75,99.85,53,78
905,99.95,100.05,95,73
906,99.85,99.95,84,55
907,99.75,99.85,59,90
908,99.85,99.95,52,68
909,99.90,100.10,50,66
910,99.85,99.95,78,63
911,99.75,99.85,54,95
912,99.85,99.95,77,94
913,99.65,99.75,71,77
914,99.55,99.65,58,90
915,99.65,99.75,88,97
916,99.60,99.80,72,72
917,99.65,99.75,62,51
918,99.75,99.85,98,53
919,99.75,99.85,87,58
920,99.65,99.75,73,74
921,99.85,99.95,53,50
922,99.95,100.05,83,51
923,99.95,100.05,74,80
924,99.95,100.05,93,52
925,100.15,100.25,57,95
926,100.15,100.25,72,50
927,100.15,100.25,57,63
928,100.15,100.25,68,97
929,100.25,100.35,80,100
930,100.35,100.45,90,80
931,100.25,100.35,98,93
932,100.25,100.35,93,94
933,100.05,100.15,71,82
934,100.00,100.20,93,71
935,99.95,100.05,57,89
936,99.85,99.95,60,60
937,100.05,100.15,73,91
938,99.95,100.05,63,96
939,99.85,99.95,100,82
940,99.85,99.95,51,97
941,99.95,100.05,54,80
942,99.95,100.05,53,97
943,100.25,100.35,86,66
944,100.25,100.35,63,67
945,100.25,100.35,93,78
946,100.25,100.35,58,53
947,100.35,100.45,64,72
948,100.35,100.45,79,54
949,100.25,100.35,67,66
950,100.15,100.25,56,79
951,100.15,100.25,98,78
952,100.25,100.35,78,68
953,100.15,100.25,88,99
954,100.15,100.25,90,62
955,100.15,100.25,68,55
956,100.25,100.35,73,100
957,100.15,100.25,79,83
958,100.35,100.45,77,94
959,100.15,100.25,87,65
960,100.05,100.15,90,66
961,100.15,100.25,85,78
962,100.15,100.25,91,58
963,100.20,100.40,91,72
964,100.15,100.25,81,74
965,100.15,100.25,65,85
966,100.15,100.25,84,77
967,100.25,100.35,63,55
968,100.25,100.35,72,85
969,100.25,100.35,77,63
970,100.15,100.25,53,73
971,100.20,100.40,71,98
972,100.25,100.35,74,96
973,100.35,100.45,63,86
974,100.55,100.65,89,82
975,100.45,100.55,91,65
976,100.35,100.45,55,69
977,100.25,100.35,85,96
978,100.25,100.35,71,91
979,100.15,100.25,88,59
980,100.15,100.25,83,85
981,100.15,100.25,56,74
982,100.05,100.15,54,91
983,100.15,100.25,77,89
984,100.05,100.15,85,89
985,100.05,100.15,57,63
986,99.95,100.05,93,52
987,100.05,100.15,58,51
988,100.15,100.25,69,78
989,100.05,100.15,61,93
990,100.05,100.15,65,96
991,100.05,100.15,62,70
992,99.95,100.05,85,75
993,99.95,100.05,55,99
994,99.95,100.05,99,61
995,99.95,100.05,75,52
