time,bidPrice,offerPrice,bidQty,offerQty
138,101.15,101.25,92,78
139,101.05,101.15,99,65
140,100.80,101.00,88,61
141,100.85,100.95,57,54
142,100.85,100.95,67,61
143,100.95,101.05,92,94
144,101.15,101.25,92,72
145,101.25,101.35,74,94
146,101.15,101.25,71,82
147,101.25,101.35,68,91
148,101.15,101.25,73,91
149,101.05,101.15,54,97
150,101.05,101.15,72,96
151,101.25,101.35,70,80
152,101.15,101.25,66,51
153,101.05,101.15,61,92
154,101.05,101.15,78,90
155,100.95,101.05,63,61
156,101.05,101.15,81,87
157,100.95,101.05,50,84
158,100.85,100.95,65,84
159,100.75,100.85,77,77
160,100.65,100.75,68,60
161,100.85,100.95,65,57
162,100.95,101.05,84,99
163,100.95,101.05,65,84
164,100.85,100.95,65,68
165,100.95,101.05,58,86
166,100.85,100.95,92,75
167,100.65,100.75,98,54
168,100.75,100.85,74,82
169,100.75,100.85,50,96
170,100.85,100.95,72,56
171,100.85,100.95,84,69
172,100.95,101.05,63,63
173,100.85,100.95,50,82
174,100.75,100.85,56,55
175,100.85,100.95,54,72
176,100.75,100.85,68,88
177,100.65,100.75,64,87
178,100.50,100.70,73,93
179,100.55,100.65,61,91
180,100.55,100.65,85,62
181,100.45,100.55,84,96
182,100.35,100.45,75,56
183,100.15,100.25,94,81
184,100.25,100.35,88,66
185,100.05,100.15,64,77
186,99.95,100.05,84,98
187,99.95,100.05,62,98
188,99.85,99.95,74,78
189,100.05,100.15,100,77
190,99.95,100.05,58,67
191,99.95,100.05,73,93
192,99.95,100.05,59,55
193,99.80,100.00,85,92
194,99.95,100.05,66,60
195,99.95,100.05,98,67
196,100.05,100.15,94,89
197,100.15,100.25,70,95
198,100.35,100.45,94,77
199,100.45,100.55,52,52
200,100.45,100.55,96,70
201,100.45,100.55,90,90
202,100.55,100.65,86,69
203,100.65,100.75,96,80
204,100.75,100.85,68,90
205,100.50,100.70,93,92
206,100.55,100.65,58,59
207,100.45,100.55,83,99
208,100.45,100.55,93,85
209,100.45,100.55,52,57
210,100.55,100.65,75,92
211,100.55,100.65,83,64
212,100.65,100.75,52,99
213,100.50,100.70,76,55
214,100.45,100.55,78,89
215,100.45,100.55,87,90
216,100.45,100.55,58,52
217,100.45,100.55,66,64
218,100.65,100.75,55,82
219,100.65,100.75,72,85
220,100.55,100.65,83,91
221,100.55,100.65,99,74
222,100.40,100.60,54,92
223,100.45,100.55,57,54
224,100.25,100.35,64,78
225,100.25,100.35,97,73
226,100.25,100.35,74,64
227,100.25,100.35,78,99
228,100.15,100.25,78,81
229,100.15,100.25,74,75
230,100.05,100.15,64,74
231,99.95,100.05,69,77
232,99.85,99.95,86,77
233,99.85,99.95,87,77
234,99.75,99.85,71,87
235,99.85,99.95,74,71
236,100.05,100.15,93,72
237,99.85,99.95,58,53
238,99.85,99.95,100,79
239,99.95,100.05,71,87
240,99.85,99.95,82,72
241,99.85,99.95,87,62
242,99.85,99.95,67,55
243,99.85,99.95,51,83
244,99.85,99.95,98,72
245,99.65,99.75,73,55
246,99.75,99.85,62,59
247,99.85,99.95,79,55
248,99.75,99.85,60,80
249,99.65,99.75,69,58
250,99.75,99.85,67,59
251,99.65,99.75,97,68
252,99.65,99.75,59,65
253,99.65,99.75,50,63
254,99.75,99.85,85,95
255,99.85,99.95,81,50
256,99.75,99.85,63,83
257,99.65,99.75,62,89
258,99.45,99.55,92,79
259,99.55,99.65,57,52
260,99.45,99.55,59,78
261,99.45,99.55,72,94
262,99.35,99.45,94,66
263,99.35,99.45,95,76
264,99.15,99.25,96,63
265,99.15,99.25,89,91
266,99.25,99.35,76,99
267,99.25,99.35,93,92
268,99.25,99.35,82,80
269,99.25,99.35,74,88
270,99.25,99.35,70,96
271,98.95,99.05,96,77
272,99.15,99.25,74,81
273,99.15,99.25,71,54
274,99.05,99.15,93,96
275,99.05,99.15,92,76
276,99.15,99.25,90,65
277,99.15,99.25,91,77
278,98.95,99.05,68,76
279,99.15,99.25,86,61
280,99.15,99.25,70,92
281,99.25,99.35,100,68
282,99.15,99.25,96,81
283,99.35,99.45,56,87
284,99.35,99.45,77,80
285,99.45,99.55,94,85
286,99.35,99.45,50,67
287,99.45,99.55,71,52
288,99.55,99.65,69,77
289,99.65,99.75,88,86
290,99.55,99.65,69,82
291,99.55,99.65,72,58
292,99.75,99.85,83,69
293,99.65,99.75,100,78
294,99.65,99.75,86,93
295,99.75,99.85,74,59
296,99.75,99.85,73,84
297,99.85,99.95,90,97
298,99.85,99.95,95,94
299,99.85,99.95,53,81
300,99.75,99.85,99,86
301,99.95,100.05,66,84
302,99.95,100.05,60,52
303,99.85,99.95,95,98
304,99.95,100.05,52,55
305,99.90,100.10,85,94
306,99.80,100.00,67,51
307,99.70,99.90,73,76
308,99.85,99.95,57,100
309,99.85,99.95,90,85
310,99.85,99.95,76,78
311,99.95,100.05,86,64
312,99.85,99.95,77,72
313,99.75,99.85,88,79
314,99.70,99.90,88,98
315,99.75,99.85,92,73
316,99.75,99.85,70,78
317,99.75,99.85,85,55
318,99.75,99.85,95,81
319,99.75,99.85,100,88
320,99.65,99.75,100,62
321,99.55,99.65,62,80
322,99.55,99.65,79,70
323,99.45,99.55,96,99
324,99.35,99.45,66,87
325,99.35,99.45,87,97
326,99.35,99.45,91,89
327,99.55,99.65,79,88
328,99.45,99.55,91,88
329,99.55,99.65,66,99
330,99.65,99.75,95,88
331,99.55,99.65,51,52
332,99.65,99.75,90,64
333,99.55,99.65,88,64
334,99.25,99.35,67,72
335,99.35,99.45,51,70
336,99.15,99.25,97,77
337,99.25,99.35,58,58
338,99.15,99.25,96,89
339,99.30,99.50,57,55
340,99.45,99.55,56,62
341,99.45,99.55,80,90
342,99.35,99.45,94,99
343,99.25,99.35,64,78
344,99.25,99.35,98,77
345,99.25,99.35,97,83
346,99.25,99.35,96,62
347,99.25,99.35,53,95
348,99.35,99.45,69,85
349,99.35,99.45,66,59
350,99.25,99.35,57,93
351,99.15,99.25,76,92
352,99.25,99.35,55,79
353,99.15,99.25,68,67
354,99.05,99.15,52,72
355,99.05,99.15,62,67
356,98.85,98.95,90,79
357,98.85,98.95,85,64
358,98.85,98.95,98,90
359,98.95,99.05,62,52
360,99.05,99.15,54,94
361,99.05,99.15,54,80
362,99.15,99.25,94,53
363,99.15,99.25,66,55
364,99.15,99.25,89,94
365,99.15,99.25,50,96
366,99.15,99.25,91,62
367,99.15,99.25,84,63
368,99.15,99.25,83,69
369,99.05,99.15,57,56
370,99.05,99.15,50,60
371,98.95,99.05,61,83
372,99.05,99.15,54,65
373,99.05,99.15,92,86
374,99.05,99.15,77,84
375,99.15,99.25,86,67
376,99.25,99.35,53,57
377,99.05,99.15,76,62
378,99.05,99.15,86,72
379,99.15,99.25,93,67
380,98.95,99.05,69,57
381,98.95,99.05,82,91
382,98.75,98.85,100,88
383,98.65,98.75,62,99
384,98.65,98.75,82,99
385,98.45,98.55,75,88
386,98.35,98.45,82,51
387,98.25,98.35,59,97
388,98.45,98.55,77,97
389,98.45,98.55,79,60
390,98.55,98.65,89,65
391,98.55,98.65,72,69
392,98.55,98.65,71,70
393,98.45,98.55,60,95
394,98.45,98.55,71,88
395,98.35,98.45,97,92
396,98.45,98.55,92,77
397,98.55,98.65,80,88
398,98.75,98.85,58,70
399,98.85,98.95,72,96
400,98.85,98.95,89,97
401,98.75,98.85,92,64
402,98.85,98.95,60,55
403,98.85,98.95,90,91
404,98.65,98.75,63,86
405,98.65,98.75,73,83
406,98.75,98.85,98,91
407,98.75,98.85,81,98
408,98.75,98.85,95,91
409,98.65,98.75,86,92
410,98.55,98.65,90,51
411,98.65,98.75,55,86
412,98.65,98.75,77,55
413,98.65,98.75,66,68
414,98.85,98.95,96,72
415,98.95,99.05,78,76
416,98.95,99.05,81,90
417,98.95,99.05,71,87
418,99.15,99.25,82,86
419,99.35,99.45,63,88
420,99.45,99.55,97,94
421,99.55,99.65,95,77
422,99.35,99.45,61,88
423,99.35,99.45,69,81
424,99.35,99.45,66,96
425,99.30,99.50,86,66
426,99.45,99.55,65,57
427,99.15,99.25,67,56
428,99.15,99.25,83,63
429,99.10,99.30,57,65
430,99.15,99.25,100,61
431,99.05,99.15,83,99
432,99.15,99.25,97,98
433,99.15,99.25,78,60
434,99.05,99.15,80,73
435,99.05,99.15,70,95
436,99.15,99.25,78,79
437,99.15,99.25,99,51
438,99.20,99.40,83,80
439,99.25,99.35,82,66
440,99.25,99.35,94,100
441,99.15,99.25,72,99
442,99.15,99.25,77,64
443,99.15,99.25,53,69
444,99.25,99.35,68,82
445,99.25,99.35,55,81
446,99.35,99.45,99,74
447,99.25,99.35,90,51
448,99.15,99.25,68,58
449,99.10,99.30,90,82
450,99.05,99.15,61,52
451,99.15,99.25,76,55
452,99.25,99.35,73,75
453,99.25,99.35,51,63
454,99.25,99.35,98,95
455,99.45,99.55,95,75
456,99.45,99.55,88,96
457,99.25,99.35,89,97
458,99.25,99.35,81,86
459,99.25,99.35,65,71
460,99.25,99.35,78,82
461,99.15,99.25,98,90
462,99.15,99.25,73,72
463,99.15,99.25,58,78
464,99.10,99.30,83,79
465,99.35,99.45,51,62
466,99.25,99.35,62,96
467,99.15,99.25,66,62
468,98.95,99.05,51,65
469,98.95,99.05,80,56
470,98.75,98.85,84,70
471,98.75,98.85,66,81
472,98.75,98.85,59,99
473,98.65,98.75,85,55
474,98.85,98.95,61,99
475,98.90,99.10,68,79
476,99.05,99.15,68,81
477,98.95,99.05,62,68
478,99.05,99.15,66,95
479,99.15,99.25,80,92
480,99.25,99.35,93,55
481,99.35,99.45,77,51
482,99.25,99.35,63,100
483,99.25,99.35,69,78
484,99.35,99.45,81,56
485,99.05,99.15,72,90
486,99.25,99.35,97,72
487,99.35,99.45,64,83
488,99.35,99.45,78,99
489,99.35,99.45,52,94
490,99.25,99.35,69,51
491,99.25,99.35,78,52
492,99.35,99.45,53,81
493,99.40,99.60,61,84
494,99.75,99.85,78,94
495,99.75,99.85,99,87
496,99.65,99.75,65,57
497,99.65,99.75,80,72
498,99.55,99.65,76,71
499,99.55,99.65,72,57
500,99.55,99.65,76,53
501,99.55,99.65,89,95
502,99.65,99.75,84,88
503,99.65,99.75,54,95
504,99.65,99.75,85,55
505,99.55,99.65,89,74
506,99.35,99.45,86,94
507,99.15,99.25,95,58
508,99.00,99.20,88,76
509,99.15,99.25,100,90
510,99.20,99.40,69,60
511,99.30,99.50,80,91
512,99.25,99.35,52,86
513,99.05,99.15,72,92
514,98.95,99.05,84,67
515,98.95,99.05,76,53
516,99.05,99.15,58,70
517,99.15,99.25,55,96
518,99.15,99.25,98,81
519,99.35,99.45,51,64
520,99.35,99.45,74,87
521,99.25,99.35,78,59
522,99.05,99.15,67,99
523,98.95,99.05,86,94
524,98.95,99.05,80,88
525,98.85,98.95,83,69
526,98.95,99.05,71,88
527,99.15,99.25,64,58
528,98.95,99.05,54,83
529,99.05,99.15,70,100
530,98.85,98.95,100,74
531,98.90,99.10,96,54
532,99.05,99.15,91,84
533,99.05,99.15,84,99
534,98.95,99.05,98,74
535,98.95,99.05,52,77
536,98.95,99.05,65,98
537,98.95,99.05,98,57
538,98.95,99.05,90,73
539,98.95,99.05,88,50
540,98.95,99.05,93,83
541,98.85,98.95,50,72
542,98.85,98.95,96,87
543,99.05,99.15,94,63
544,99.05,99.15,72,80
545,99.05,99.15,92,63
546,99.15,99.25,97,82
547,98.95,99.05,66,55
548,99.05,99.15,73,55
549,98.95,99.05,91,78
550,98.95,99.05,53,97
551,98.95,99.05,96,52
552,99.05,99.15,61,61
553,99.05,99.15,96,50
554,98.95,99.05,94,62
555,99.05,99.15,91,93
556,98.85,98.95,94,80
557,98.85,98.95,88,84
558,98.75,98.85,55,55
559,98.65,98.75,82,89
560,98.85,98.95,59,66
561,98.85,98.95,69,76
562,98.85,98.95,71,69
563,98.65,98.75,64,91
564,98.55,98.65,51,51
565,98.55,98.65,98,85
566,98.55,98.65,60,80
567,98.65,98.75,65,90
568,98.65,98.75,54,90
569,98.75,98.85,90,92
570,98.85,98.95,76,87
571,98.65,98.75,72,70
572,98.65,98.75,92,71
573,98.75,98.85,92,76
574,98.85,98.95,84,94
575,98.85,98.95,89,90
576,98.75,98.85,51,70
577,98.65,98.75,52,97
578,98.65,98.75,57,99
579,98.75,98.85,64,90
580,98.55,98.65,81,61
581,98.45,98.55,68,79
582,98.35,98.45,89,61
583,98.45,98.55,94,69
584,98.45,98.55,67,81
585,98.45,98.55,86,77
586,98.45,98.55,54,77
587,98.55,98.65,98,82
588,98.55,98.65,96,61
589,98.25,98.35,75,78
590,98.35,98.45,52,100
591,98.45,98.55,68,87
592,98.45,98.55,73,53
593,98.35,98.45,84,62
594,98.45,98.55,100,57
595,98.55,98.65,70,66
596,98.55,98.65,66,100
597,98.55,98.65,63,50
598,98.45,98.55,72,82
599,98.45,98.55,74,78
600,98.35,98.45,77,62
601,98.45,98.55,75,68
602,98.35,98.45,97,73
603,98.35,98.45,67,62
604,98.25,98.35,86,92
605,98.25,98.35,66,57
606,98.25,98.35,59,53
607,98.15,98.25,91,79
608,98.15,98.25,94,82
609,98.15,98.25,78,71
610,97.95,98.05,79,69
611,97.85,97.95,55,94
612,97.90,98.10,73,54
613,98.05,98.15,70,80
614,98.05,98.15,78,89
615,98.15,98.25,68,81
616,98.10,98.30,59,74
617,98.25,98.35,58,90
618,98.35,98.45,63,73
619,98.25,98.35,89,73
620,98.35,98.45,63,51
621,98.35,98.45,100,71
622,98.35,98.45,67,76
623,98.35,98.45,63,66
624,98.35,98.45,91,84
625,98.25,98.35,80,52
626,98.25,98.35,72,77
627,98.40,98.60,70,83
628,98.45,98.55,88,57
629,98.45,98.55,99,52
630,98.35,98.45,86,76
631,98.35,98.45,73,68
632,98.45,98.55,84,76
633,98.45,98.55,62,79
634,98.45,98.55,59,50
635,98.55,98.65,85,77
636,98.45,98.55,89,55
637,98.45,98.55,61,91
638,98.55,98.65,75,59
639,98.65,98.75,94,63
640,98.65,98.75,94,88
641,98.75,98.85,63,82
642,98.85,98.95,53,66
643,98.75,98.85,57,77
644,98.65,98.75,85,71
645,98.65,98.75,93,78
646,98.75,98.85,64,96
647,98.75,98.85,72,65
648,98.75,98.85,72,89
649,98.95,99.05,95,72
650,98.95,99.05,67,59
651,98.75,98.85,64,68
652,98.75,98.85,65,57
653,98.85,98.95,85,65
654,98.85,98.95,74,64
655,98.95,99.05,86,73
656,98.95,99.05,68,75
657,98.85,98.95,79,91
658,98.85,98.95,94,80
659,98.75,98.85,86,56
660,98.65,98.75,83,58
661,98.55,98.65,88,70
662,98.65,98.75,89,57
663,98.65,98.75,73,53
664,98.60,98.80,54,79
665,98.55,98.65,94,69
666,98.55,98.65,58,86
667,98.65,98.75,56,62
668,98.40,98.60,71,53
669,98.55,98.65,56,94
670,98.55,98.65,50,80
671,98.35,98.45,97,68
672,98.15,98.25,52,51
673,98.05,98.15,51,93
674,98.05,98.15,58,79
675,98.15,98.25,80,60
676,98.05,98.15,70,89
677,98.15,98.25,55,75
678,98.35,98.45,70,84
679,98.45,98.55,83,92
680,98.45,98.55,85,64
681,98.55,98.65,50,56
682,98.65,98.75,75,82
683,98.75,98.85,72,89
684,98.65,98.75,76,73
685,98.35,98.45,61,72
686,98.55,98.65,100,54
687,98.45,98.55,76,58
688,98.45,98.55,70,60
689,98.75,98.85,68,96
690,98.75,98.85,77,76
691,98.85,98.95,72,88
692,98.75,98.85,71,80
693,98.55,98.65,84,84
694,98.50,98.70,91,78
695,98.65,98.75,97,97
696,98.65,98.75,61,95
697,98.55,98.65,83,69
698,98.50,98.70,99,91
699,98.65,98.75,85,85
700,98.55,98.65,97,73
701,98.45,98.55,52,76
702,98.35,98.45,73,66
703,98.45,98.55,54,89
704,98.45,98.55,71,70
705,98.60,98.80,97,88
706,98.75,98.85,56,93
707,98.70,98.90,100,84
708,98.85,98.95,95,86
709,98.85,98.95,82,74
710,98.75,98.85,51,68
711,98.85,98.95,53,79
712,98.75,98.85,100,85
713,98.75,98.85,86,65
714,98.85,98.95,77,89
715,98.85,98.95,80,66
716,98.75,98.85,93,77
717,98.75,98.85,78,57
718,98.85,98.95,51,88
719,98.85,98.95,63,85
720,98.85,98.95,83,66
721,98.85,98.95,80,89
722,98.85,98.95,72,65
723,98.85,98.95,97,77
724,98.75,98.85,96,94
725,98.65,98.75,95,83
726,98.55,98.65,81,67
727,98.65,98.75,61,75
728,98.75,98.85,78,52
729,98.85,98.95,61,50
730,98.85,98.95,62,54
731,98.75,98.85,58,62
732,98.75,98.85,87,57
733,98.65,98.75,67,65
734,98.95,99.05,80,85
735,98.75,98.85,68,52
736,98.85,98.95,76,97
737,98.75,98.85,64,90
738,98.75,98.85,53,81
739,98.65,98.75,79,84
740,98.55,98.65,65,54
741,98.45,98.55,67,87
742,98.65,98.75,56,79
743,98.65,98.75,82,98
744,98.55,98.65,75,76
745,98.65,98.75,78,93
746,98.65,98.75,56,62
747,98.75,98.85,94,74
748,98.55,98.65,57,86
749,98.55,98.65,58,99
750,98.65,98.75,91,94
751,98.45,98.55,86,67
752,98.55,98.65,67,100
753,98.75,98.85,78,93
754,98.75,98.85,80,61
755,98.85,98.95,79,76
756,98.95,99.05,53,98
757,98.85,98.95,50,60
758,98.85,98.95,78,81
759,98.75,98.85,50,78
760,98.75,98.85,79,53
761,98.65,98.95,64,82
762,98.85,98.95,50,93
763,98.85,98.95,52,61
764,98.95,99.05,74,69
765,98.85,98.95,96,55
766,98.85,98.95,83,73
767,98.85,98.95,63,77
768,99.00,99.20,86,54
769,99.05,99.15,86,77
770,99.05,99.15,82,91
771,99.05,99.15,98,72
772,98.95,99.05,71,91
773,98.95,99.05,89,85
774,98.95,99.05,55,76
775,98.75,98.85,52,86
776,98.75,98.85,63,98
777,98.75,98.85,60,60
778,98.55,98.65,76,71
779,98.55,98.65,86,58
780,98.75,98.85,78,81
781,98.85,98.95,56,84
782,98.95,99.05,94,58
783,98.85,98.95,84,94
784,98.95,99.05,93,98
785,98.95,99.05,78,85
786,99.05,99.15,63,84
787,99.15,99.25,54,70
788,99.05,99.15,80,79
789,99.05,99.15,85,97
790,98.95,99.05,53,76
791,98.95,99.05,65,69
792,98.85,98.95,55,55
793,98.95,99.05,85,56
794,98.85,98.95,62,77
795,98.75,98.85,93,84
796,98.70,98.90,78,59
797,98.65,98.75,90,53
798,98.65,98.75,80,90
799,98.55,98.65,100,99
800,98.75,98.85,74,65
801,98.85,98.95,82,84
802,98.85,98.95,70,51
803,98.85,98.95,70,79
804,98.95,99.05,69,55
805,99.05,99.15,71,67
806,99.15,99.25,59,69
807,99.15,99.25,64,81
808,98.90,99.10,91,90
809,98.95,99.05,94,62
810,98.95,99.05,62,59
811,99.05,99.15,77,74
812,99.15,99.25,67,71
813,99.05,99.15,63,93
814,99.15,99.25,51,77
815,99.35,99.45,95,57
816,99.25,99.35,66,68
817,99.45,99.55,77,80
818,99.35,99.45,75,67
819,99.35,99.45,71,79
820,99.35,99.45,64,86
821,99.35,99.45,57,65
822,99.25,99.35,65,52
823,99.15,99.25,69,63
824,99.05,99.15,90,53
825,99.05,99.15,76,63
826,99.05,99.15,52,87
827,99.25,99.35,70,60
828,99.35,99.45,66,70
829,99.35,99.45,55,80
830,99.35,99.45,62,74
831,99.45,99.55,84,84
832,99.45,99.55,82,81
833,99.45,99.55,93,83
834,99.45,99.55,88,78
835,99.55,99.65,93,77
836,99.45,99.55,86,75
837,99.45,99.55,65,80
838,99.55,99.65,99,52
839,99.50,99.70,77,85
840,99.55,99.65,78,76
841,99.55,99.65,63,90
842,99.65,99.75,63,63
843,99.85,99.95,92,87
844,99.85,99.95,74,59
845,99.85,99.95,60,76
846,99.95,100.05,88,94
847,99.85,99.95,82,69
848,99.75,99.85,75,83
849,99.75,99.85,92,51
850,99.45,99.55,65,64
851,99.35,99.45,67,93
852,99.35,99.45,77,95
853,99.25,99.35,53,78
854,99.15,99.25,51,69
855,99.15,99.25,70,92
856,98.95,99.05,63,89
857,98.95,99.05,79,89
858,98.95,99.05,89,98
859,98.95,99.05,72,63
860,99.05,99.15,67,72
861,99.05,99.15,96,54
862,99.05,99.15,85,62
863,99.05,99.15,70,99
864,99.05,99.15,91,51
865,98.95,99.05,56,54
866,98.95,99.05,61,80
867,98.90,99.10,76,65
868,98.85,98.95,78,59
869,98.95,99.05,93,54
870,98.95,99.25,68,74
871,98.95,99.05,98,68
872,98.95,99.05,90,76
873,98.85,98.95,85,92
874,98.95,99.05,65,53
875,98.85,98.95,93,83
876,98.85,98.95,83,95
877,98.75,98.85,85,50
878,98.75,98.85,77,64
879,98.55,98.65,77,95
880,98.65,98.75,77,62
881,98.55,98.65,85,53
882,98.55,98.65,79,82
883,98.55,98.65,70,79
884,98.45,98.55,77,83
885,98.35,98.45,53,71
886,98.45,98.55,93,85
887,98.45,98.55,64,98
888,98.40,98.60,59,79
889,98.35,98.45,59,98
890,98.35,98.45,50,84
891,98.45,98.55,55,76
892,98.55,98.65,90,98
893,98.55,98.65,57,97
894,98.45,98.55,97,66
895,98.65,98.75,53,88
896,98.55,98.65,94,52
897,98.45,98.55,82,51
898,98.75,98.85,57,59
899,98.75,98.85,74,89
900,98.65,98.75,70,87
901,98.55,98.65,78,60
902,98.65,98.75,90,53
903,98.65,98.75,81,99
904,98.55,98.65,53,78
905,98.75,98.85,95,73
906,98.75,98.85,84,55
907,98.65,98.75,59,90
908,98.75,98.85,52,68
909,98.80,99.00,50,66
910,98.75,98.85,78,63
911,98.65,98.75,54,95
912,98.75,98.85,77,94
913,98.55,98.65,71,77
914,98.45,98.55,58,90
915,98.55,98.65,88,97
916,98.50,98.70,72,72
917,98.55,98.65,62,51
918,98.55,98.65,98,53
919,98.55,98.65,87,58
920,98.45,98.55,73,74
921,98.55,98.65,53,50
922,98.65,98.75,83,51
923,98.65,98.75,74,80
924,98.65,98.75,93,52
925,98.85,98.95,57,95
926,98.85,98.95,72,50
927,98.85,98.95,57,63
928,98.85,98.95,68,97
929,99.05,99.15,80,100
930,99.25,99.35,90,80
931,99.25,99.35,98,93
932,99.25,99.35,93,94
933,99.15,99.25,71,82
934,99.10,99.30,93,71
935,99.05,99.15,57,89
936,98.95,99.05,60,60
937,99.15,99.25,73,91
938,99.05,99.15,63,96
939,99.05,99.15,100,82
940,99.05,99.15,51,97
941,99.15,99.25,54,80
942,99.25,99.35,53,97
943,99.55,99.65,86,66
944,99.55,99.65,63,67
945,99.55,99.65,93,78
946,99.55,99.65,58,53
947,99.65,99.75,64,72
948,99.75,99.85,79,54
949,99.75,99.85,67,66
950,99.65,99.75,56,79
951,99.65,99.75,98,78
952,99.75,99.85,78,68
953,99.75,99.85,88,99
954,99.85,99.95,90,62
955,99.85,99.95,68,55
956,99.95,100.05,73,100
957,99.85,99.95,79,83
958,100.05,100.15,77,94
959,99.95,100.05,87,65
960,99.95,100.05,90,66
961,100.05,100.15,85,78
962,100.05,100.15,91,58
963,100.10,100.30,91,72
964,100.05,100.15,81,74
965,100.05,100.15,65,85
966,100.05,100.15,84,77
967,100.25,100.35,63,55
968,100.35,100.45,72,85
969,100.45,100.55,77,63
970,100.35,100.45,53,73
971,100.40,100.60,71,98
972,100.45,100.55,74,96
973,100.55,100.65,63,86
974,100.75,100.85,89,82
975,100.75,100.85,91,65
976,100.75,100.85,55,69
977,100.65,100.75,85,96
978,100.65,100.75,71,91
979,100.65,100.75,88,59
980,100.65,100.75,83,85
981,100.65,100.75,56,74
982,100.65,100.75,54,91
983,100.75,100.85,77,89
984,100.65,100.75,85,89
985,100.65,100.75,57,63
986,100.65,100.75,93,52
987,100.75,100.85,58,51
988,100.85,100.95,69,78
989,100.85,100.95,61,93
990,100.85,100.95,65,96
991,100.85,100.95,62,70
992,100.75,100.85,85,75
993,100.75,100.85,55,99
994,100.75,100.85,99,61
995,100.75,100.85,75,52
