time,bidPrice,offerPrice,bidQty,offerQty
83,98.85,98.95,92,69
84,99.25,99.35,75,82
85,99.65,99.75,61,58
86,99.95,100.05,69,85
87,99.95,100.05,68,87
88,99.75,99.85,88,80
89,99.95,100.05,55,62
90,99.85,99.95,86,64
91,100.05,100.15,89,73
92,100.05,100.15,57,76
93,100.25,100.35,54,67
94,100.35,100.45,58,68
95,100.45,100.55,56,89
96,100.45,100.55,94,91
97,100.75,100.85,80,85
98,100.75,100.85,99,62
99,100.75,100.85,90,94
100,101.05,101.15,55,52
101,100.75,100.85,86,96
102,100.45,100.55,81,81
103,100.65,100.75,72,76
104,100.35,100.45,75,87
105,100.75,100.85,94,60
106,100.65,100.75,60,71
107,100.45,100.55,71,75
108,100.85,100.95,75,84
109,101.15,101.25,75,85
110,101.45,101.55,71,88
111,101.55,101.65,84,78
112,101.25,101.35,59,88
113,101.50,101.70,62,92
114,101.45,101.55,58,94
115,101.55,101.65,98,57
116,101.65,101.75,71,83
117,101.55,101.65,99,78
118,101.55,101.65,99,76
119,101.65,101.75,77,85
120,101.65,101.75,98,54
121,101.35,101.45,69,68
122,101.35,101.45,100,81
123,101.55,101.65,97,82
124,101.35,101.45,62,86
125,101.15,101.45,84,96
126,101.05,101.15,90,97
127,101.35,101.45,92,67
128,101.45,101.55,56,99
129,101.45,101.55,88,56
130,101.25,101.35,54,89
131,101.25,101.35,73,66
132,101.05,101.15,64,71
133,101.05,101.15,69,97
134,100.85,100.95,80,53
135,100.95,101.05,92,92
136,101.05,101.15,59,81
137,100.95,101.05,63,85
138,100.95,101.05,92,78
139,100.65,100.75,99,65
140,100.30,100.50,88,61
141,100.45,100.55,57,54
142,100.45,100.55,67,61
143,100.55,100.65,92,94
144,100.95,101.05,92,72
145,101.05,101.15,74,94
146,100.85,100.95,71,82
147,101.05,101.15,68,91
148,100.75,100.85,73,91
149,100.65,100.75,54,97
150,100.65,100.75,72,96
151,100.95,101.05,70,80
152,100.75,100.85,66,51
153,100.55,100.65,61,92
154,100.55,100.65,78,90
155,100.35,100.45,63,61
156,100.55,100.65,81,87
157,100.35,100.45,50,84
158,100.15,100.25,65,84
159,100.05,100.15,77,77
160,99.95,100.05,68,60
161,100.35,100.45,65,57
162,100.55,100.65,84,99
163,100.55,100.65,65,84
164,100.25,100.35,65,68
165,100.45,100.55,58,86
166,100.25,100.35,92,75
167,99.95,100.05,98,54
168,100.15,100.25,74,82
169,100.25,100.35,50,96
170,100.45,100.55,72,56
171,100.45,100.55,84,69
172,100.55,100.65,63,63
173,100.35,100.45,50,82
174,100.15,100.25,56,55
175,100.25,100.35,54,72
176,100.05,100.15,68,88
177,99.95,100.05,64,87
178,99.80,100.00,73,93
179,99.85,99.95,61,91
180,99.75,99.85,85,62
181,99.45,99.55,84,96
182,99.35,99.45,75,56
183,98.95,99.05,94,81
184,99.15,99.25,88,66
185,98.85,98.95,64,77
186,98.65,98.75,84,98
187,98.75,98.85,62,98
188,98.65,98.75,74,78
189,99.05,99.15,100,77
190,98.85,98.95,58,67
191,98.95,99.05,73,93
192,98.95,99.05,59,55
193,98.70,98.90,85,92
194,98.95,99.05,66,60
195,98.95,99.05,98,67
196,99.15,99.25,94,89
197,99.35,99.45,70,95
198,99.85,99.95,94,77
199,100.15,100.25,52,52
200,100.05,100.15,96,70
201,99.95,100.05,90,90
202,100.15,100.25,86,69
203,100.25,100.35,96,80
204,100.35,100.45,68,90
205,100.00,100.20,93,92
206,100.05,100.15,58,59
207,99.85,99.95,83,99
208,99.95,100.05,93,85
209,99.95,100.05,52,57
210,100.15,100.25,75,92
211,100.25,100.35,83,64
212,100.35,100.45,52,99
213,100.20,100.40,76,55
214,100.05,100.15,78,89
215,99.95,100.05,87,90
216,99.95,100.05,58,52
217,100.05,100.15,66,64
218,100.45,100.55,55,82
219,100.45,100.55,72,85
220,100.25,100.35,83,91
221,100.15,100.25,99,74
222,100.00,100.20,54,92
223,100.15,100.25,57,54
224,99.85,99.95,64,78
225,99.85,99.95,97,73
226,99.85,99.95,74,64
227,99.95,100.05,78,99
228,99.85,99.95,78,81
229,99.85,99.95,74,75
230,99.55,99.65,64,74
231,99.45,99.55,69,77
232,99.35,99.45,86,77
233,99.45,99.55,87,77
234,99.25,99.35,71,87
235,99.45,99.55,74,71
236,99.75,99.85,93,72
237,99.35,99.45,58,53
238,99.45,99.55,100,79
239,99.65,99.75,71,87
240,99.55,99.65,82,72
241,99.45,99.55,87,62
242,99.45,99.55,67,55
243,99.45,99.55,51,83
244,99.45,99.55,98,72
245,99.15,99.25,73,55
246,99.45,99.55,62,59
247,99.65,99.75,79,55
248,99.55,99.65,60,80
249,99.25,99.35,69,58
250,99.35,99.45,67,59
251,99.25,99.35,97,68
252,99.35,99.45,59,65
253,99.35,99.45,50,63
254,99.55,99.65,85,95
255,99.75,99.85,81,50
256,99.65,99.75,63,83
257,99.35,99.45,62,89
258,99.05,99.15,92,79
259,99.25,99.35,57,52
260,99.05,99.15,59,78
261,98.95,99.05,72,94
262,98.85,98.95,94,66
263,98.85,98.95,95,76
264,98.55,98.65,96,63
265,98.65,98.75,89,91
266,98.85,98.95,76,99
267,98.95,99.05,93,92
268,98.95,99.05,82,80
269,99.05,99.15,74,88
270,99.15,99.25,70,96
271,98.65,98.75,96,77
272,99.15,99.25,74,81
273,99.25,99.35,71,54
274,99.15,99.25,93,96
275,99.15,99.25,92,76
276,99.25,99.35,90,65
277,99.25,99.35,91,77
278,98.85,98.95,68,76
279,99.35,99.45,86,61
280,99.35,99.45,70,92
281,99.55,99.65,100,68
282,99.45,99.55,96,81
283,99.75,99.85,56,87
284,99.85,99.95,77,80
285,99.95,100.05,94,85
286,99.75,99.85,50,67
287,100.05,100.15,71,52
288,100.15,100.25,69,77
289,100.45,100.55,88,86
290,100.25,100.35,69,82
291,100.15,100.25,72,58
292,100.65,100.75,83,69
293,100.45,100.55,100,78
294,100.35,100.45,86,93
295,100.55,100.65,74,59
296,100.55,100.65,73,84
297,100.65,100.75,90,97
298,100.55,100.65,95,94
299,100.55,100.65,53,81
300,100.25,100.35,99,86
301,100.55,100.65,66,84
302,100.45,100.55,60,52
303,100.25,100.35,95,98
304,100.35,100.45,52,55
305,100.20,100.40,85,94
306,99.90,100.10,67,51
307,99.60,99.80,73,76
308,99.85,99.95,57,100
309,99.85,99.95,90,85
310,99.85,99.95,76,78
311,100.05,100.15,86,64
312,99.85,99.95,77,72
313,99.75,99.85,88,79
314,99.60,99.80,88,98
315,99.65,99.75,92,73
316,99.65,99.75,70,78
317,99.65,99.75,85,55
318,99.65,99.75,95,81
319,99.65,99.75,100,88
320,99.55,99.65,100,62
321,99.45,99.55,62,80
322,99.55,99.65,79,70
323,99.35,99.45,96,99
324,99.15,99.25,66,87
325,99.15,99.25,87,97
326,99.15,99.25,91,89
327,99.65,99.75,79,88
328,99.55,99.65,91,88
329,99.75,99.85,66,99
330,99.95,100.05,95,88
331,99.75,99.85,51,52
332,99.95,100.05,90,64
333,99.75,99.85,88,64
334,99.25,99.35,67,72
335,99.45,99.55,51,70
336,99.15,99.25,97,77
337,99.25,99.35,58,58
338,99.15,99.25,96,89
339,99.50,99.70,57,55
340,99.75,99.85,56,62
341,99.65,99.75,80,90
342,99.55,99.65,94,99
343,99.35,99.45,64,78
344,99.25,99.35,98,77
345,99.25,99.35,97,83
346,99.25,99.35,96,62
347,99.35,99.45,53,95
348,99.45,99.55,69,85
349,99.55,99.65,66,59
350,99.45,99.55,57,93
351,99.15,99.25,76,92
352,99.45,99.55,55,79
353,99.35,99.45,68,67
354,99.25,99.35,52,72
355,99.15,99.25,62,67
356,98.85,98.95,90,79
357,98.85,98.95,85,64
358,98.85,98.95,98,90
359,99.05,99.15,62,52
360,99.25,99.35,54,94
361,99.25,99.35,54,80
362,99.45,99.55,94,53
363,99.55,99.65,66,55
364,99.55,99.65,89,94
365,99.65,99.75,50,96
366,99.65,99.75,91,62
367,99.55,99.65,84,63
368,99.55,99.65,83,69
369,99.35,99.45,57,56
370,99.45,99.55,50,60
371,99.25,99.35,61,83
372,99.45,99.55,54,65
373,99.45,99.55,92,86
374,99.45,99.55,77,84
375,99.55,99.65,86,67
376,99.65,99.75,53,57
377,99.35,99.45,76,62
378,99.35,99.45,86,72
379,99.55,99.65,93,67
380,99.25,99.35,69,57
381,99.35,99.45,82,91
382,98.95,99.05,100,88
383,98.75,98.85,62,99
384,98.85,98.95,82,99
385,98.55,98.65,75,88
386,98.45,98.55,82,51
387,98.25,98.35,59,97
388,98.65,98.75,77,97
389,98.75,98.85,79,60
390,98.95,99.05,89,65
391,98.95,99.05,72,69
392,98.95,99.05,71,70
393,98.65,98.75,60,95
394,98.65,98.75,71,88
395,98.55,98.65,97,92
396,98.75,98.85,92,77
397,99.05,99.15,80,88
398,99.35,99.45,58,70
399,99.55,99.65,72,96
400,99.45,99.55,89,97
401,99.25,99.35,92,64
402,99.45,99.55,60,55
403,99.55,99.65,90,91
404,99.25,99.35,63,86
405,99.35,99.45,73,83
406,99.55,99.65,98,91
407,99.55,99.65,81,98
408,99.55,99.65,95,91
409,99.45,99.55,86,92
410,99.15,99.25,90,51
411,99.35,99.45,55,86
412,99.35,99.45,77,55
413,99.35,99.45,66,68
414,99.75,99.85,96,72
415,99.85,99.95,78,76
416,99.95,100.05,81,90
417,99.95,100.05,71,87
418,100.25,100.35,82,86
419,100.55,100.65,63,88
420,100.75,100.85,97,94
421,100.85,100.95,95,77
422,100.35,100.45,61,88
423,100.35,100.45,69,81
424,100.35,100.45,66,96
425,100.30,100.50,86,66
426,100.55,100.65,65,57
427,99.95,100.05,67,56
428,99.85,99.95,83,63
429,99.90,100.10,57,65
430,99.85,99.95,100,61
431,99.55,99.65,83,99
432,99.75,99.85,97,98
433,99.85,99.95,78,60
434,99.65,99.75,80,73
435,99.75,99.85,70,95
436,99.95,100.05,78,79
437,99.95,100.05,99,51
438,100.10,100.30,83,80
439,100.15,100.25,82,66
440,100.05,100.15,94,100
441,99.85,99.95,72,99
442,99.85,99.95,77,64
443,99.85,99.95,53,69
444,100.05,100.15,68,82
445,100.05,100.15,55,81
446,100.15,100.25,99,74
447,99.95,100.05,90,51
448,99.75,99.85,68,58
449,99.70,99.90,90,82
450,99.55,99.65,61,52
451,99.75,99.85,76,55
452,99.85,99.95,73,75
453,99.95,100.05,51,63
454,100.05,100.15,98,95
455,100.45,100.55,95,75
456,100.35,100.45,88,96
457,99.85,99.95,89,97
458,99.85,99.95,81,86
459,99.85,99.95,65,71
460,99.75,99.85,78,82
461,99.55,99.65,98,90
462,99.45,99.55,73,72
463,99.55,99.65,58,78
464,99.40,99.60,83,79
465,99.95,100.05,51,62
466,99.75,99.85,62,96
467,99.65,99.75,66,62
468,99.25,99.35,51,65
469,99.35,99.45,80,56
470,98.95,99.05,84,70
471,98.85,98.95,66,81
472,98.85,98.95,59,99
473,98.75,98.85,85,55
474,99.15,99.25,61,99
475,99.30,99.50,68,79
476,99.65,99.75,68,81
477,99.45,99.55,62,68
478,99.75,99.85,66,95
479,99.85,99.95,80,92
480,100.05,100.15,93,55
481,100.25,100.35,77,51
482,100.05,100.15,63,100
483,99.95,100.05,69,78
484,100.15,100.25,81,56
485,99.65,99.75,72,90
486,99.95,100.05,97,72
487,100.05,100.15,64,83
488,100.05,100.15,78,99
489,100.05,100.15,52,94
490,99.85,99.95,69,51
491,99.75,99.85,78,52
492,99.95,100.05,53,81
493,100.20,100.40,61,84
494,100.75,100.85,78,94
495,100.65,100.75,99,87
496,100.45,100.55,65,57
497,100.35,100.45,80,72
498,100.15,100.25,76,71
499,100.15,100.25,72,57
500,100.25,100.35,76,53
501,100.25,100.35,89,95
502,100.45,100.55,84,88
503,100.35,100.45,54,95
504,100.25,100.35,85,55
505,100.15,100.25,89,74
506,99.85,99.95,86,94
507,99.55,99.65,95,58
508,99.30,99.50,88,76
509,99.65,99.75,100,90
510,99.80,100.00,69,60
511,100.10,100.30,80,91
512,99.85,99.95,52,86
513,99.45,99.55,72,92
514,99.35,99.45,84,67
515,99.45,99.55,76,53
516,99.55,99.65,58,70
517,99.75,99.85,55,96
518,99.85,99.95,98,81
519,100.25,100.35,51,64
520,100.15,100.25,74,87
521,99.95,100.05,78,59
522,99.65,99.75,67,99
523,99.45,99.55,86,94
524,99.55,99.65,80,88
525,99.35,99.45,83,69
526,99.55,99.65,71,88
527,99.85,99.95,64,58
528,99.35,99.45,54,83
529,99.55,99.65,70,100
530,99.15,99.25,100,74
531,99.20,99.40,96,54
532,99.55,99.65,91,84
533,99.55,99.65,84,99
534,99.35,99.45,98,74
535,99.25,99.35,52,77
536,99.25,99.35,65,98
537,99.25,99.35,98,57
538,99.25,99.35,90,73
539,99.25,99.35,88,50
540,99.35,99.45,93,83
541,99.15,99.25,50,72
542,99.15,99.25,96,87
543,99.45,99.55,94,63
544,99.35,99.45,72,80
545,99.25,99.35,92,63
546,99.55,99.65,97,82
547,99.05,99.15,66,55
548,99.35,99.45,73,55
549,99.25,99.35,91,78
550,99.35,99.45,53,97
551,99.35,99.45,96,52
552,99.55,99.65,61,61
553,99.55,99.65,96,50
554,99.45,99.55,94,62
555,99.75,99.85,91,93
556,99.25,99.35,94,80
557,99.25,99.35,88,84
558,99.05,99.15,55,55
559,98.95,99.05,82,89
560,99.45,99.55,59,66
561,99.45,99.55,69,76
562,99.55,99.65,71,69
563,99.25,99.35,64,91
564,99.15,99.25,51,51
565,99.25,99.35,98,85
566,99.35,99.45,60,80
567,99.55,99.65,65,90
568,99.55,99.65,54,90
569,99.65,99.75,90,92
570,99.75,99.85,76,87
571,99.35,99.45,72,70
572,99.35,99.45,92,71
573,99.55,99.65,92,76
574,99.65,99.75,84,94
575,99.55,99.65,89,90
576,99.45,99.55,51,70
577,99.25,99.35,52,97
578,99.25,99.35,57,99
579,99.55,99.65,64,90
580,99.15,99.25,81,61
581,99.05,99.15,68,79
582,98.85,98.95,89,61
583,99.05,99.15,94,69
584,98.95,99.05,67,81
585,98.95,99.05,86,77
586,98.95,99.05,54,77
587,99.05,99.15,98,82
588,99.05,99.15,96,61
589,98.45,98.55,75,78
590,98.65,98.75,52,100
591,98.85,98.95,68,87
592,98.85,98.95,73,53
593,98.65,98.75,84,62
594,98.75,98.85,100,57
595,98.85,98.95,70,66
596,98.85,98.95,66,100
597,98.85,98.95,63,50
598,98.75,98.85,72,82
599,98.75,98.85,74,78
600,98.45,98.55,77,62
601,98.65,98.75,75,68
602,98.55,98.65,97,73
603,98.65,98.75,67,62
604,98.45,98.55,86,92
605,98.45,98.55,66,57
606,98.55,98.65,59,53
607,98.25,98.35,91,79
608,98.35,98.45,94,82
609,98.35,98.45,78,71
610,98.05,98.15,79,69
611,97.85,97.95,55,94
612,98.00,98.20,73,54
613,98.35,98.45,70,80
614,98.45,98.55,78,89
615,98.65,98.75,68,81
616,98.70,98.90,59,74
617,98.85,98.95,58,90
618,99.15,99.25,63,73
619,98.85,98.95,89,73
620,99.05,99.15,63,51
621,99.05,99.15,100,71
622,99.05,99.15,67,76
623,99.05,99.15,63,66
624,99.05,99.15,91,84
625,98.85,98.95,80,52
626,98.95,99.05,72,77
627,99.30,99.50,70,83
628,99.35,99.45,88,57
629,99.35,99.45,99,52
630,99.25,99.35,86,76
631,99.25,99.35,73,68
632,99.35,99.45,84,76
633,99.35,99.45,62,79
634,99.25,99.35,59,50
635,99.35,99.45,85,77
636,99.15,99.25,89,55
637,99.25,99.35,61,91
638,99.45,99.55,75,59
639,99.75,99.85,94,63
640,99.75,99.85,94,88
641,100.05,100.15,63,82
642,100.25,100.35,53,66
643,100.05,100.15,57,77
644,99.85,99.95,85,71
645,99.75,99.85,93,78
646,99.95,100.05,64,96
647,99.95,100.05,72,65
648,99.85,99.95,72,89
649,100.15,100.25,95,72
650,100.15,100.25,67,59
651,99.65,99.75,64,68
652,99.75,99.85,65,57
653,99.85,99.95,85,65
654,99.95,100.05,74,64
655,100.05,100.15,86,73
656,100.05,100.15,68,75
657,99.75,99.85,79,91
658,99.65,99.75,94,80
659,99.45,99.55,86,56
660,99.25,99.35,83,58
661,99.05,99.15,88,70
662,99.15,99.25,89,57
663,99.25,99.35,73,53
664,99.10,99.30,54,79
665,99.05,99.15,94,69
666,99.05,99.15,58,86
667,99.35,99.45,56,62
668,98.90,99.10,71,53
669,99.05,99.15,56,94
670,98.95,99.05,50,80
671,98.65,98.75,97,68
672,98.35,98.45,52,51
673,98.25,98.35,51,93
674,98.35,98.45,58,79
675,98.55,98.65,80,60
676,98.45,98.55,70,89
677,98.75,98.85,55,75
678,99.05,99.15,70,84
679,99.15,99.25,83,92
680,99.05,99.15,85,64
681,99.35,99.45,50,56
682,99.55,99.65,75,82
683,99.75,99.85,72,89
684,99.65,99.75,76,73
685,99.05,99.15,61,72
686,99.55,99.65,100,54
687,99.25,99.35,76,58
688,99.25,99.35,70,60
689,99.75,99.85,68,96
690,99.85,99.95,77,76
691,100.05,100.15,72,88
692,99.75,99.85,71,80
693,99.45,99.55,84,84
694,99.30,99.50,91,78
695,99.55,99.65,97,97
696,99.55,99.65,61,95
697,99.45,99.55,83,69
698,99.50,99.70,99,91
699,99.75,99.85,85,85
700,99.45,99.55,97,73
701,99.25,99.35,52,76
702,99.15,99.25,73,66
703,99.45,99.55,54,89
704,99.55,99.65,71,70
705,99.90,100.10,97,88
706,100.15,100.25,56,93
707,100.10,100.30,100,84
708,100.35,100.45,95,86
709,100.35,100.45,82,74
710,100.15,100.25,51,68
711,100.25,100.35,53,79
712,100.05,100.15,100,85
713,99.95,100.05,86,65
714,100.25,100.35,77,89
715,100.25,100.35,80,66
716,100.05,100.15,93,77
717,99.95,100.05,78,57
718,100.15,100.25,51,88
719,100.05,100.15,63,85
720,99.95,100.05,83,66
721,99.85,99.95,80,89
722,99.85,99.95,72,65
723,99.75,99.85,97,77
724,99.45,99.55,96,94
725,99.25,99.35,95,83
726,99.05,99.15,81,67
727,99.35,99.45,61,75
728,99.55,99.65,78,52
729,99.65,99.75,61,50
730,99.55,99.65,62,54
731,99.45,99.55,58,62
732,99.35,99.45,87,57
733,99.15,99.25,67,65
734,99.65,99.75,80,85
735,99.25,99.35,68,52
736,99.35,99.45,76,97
737,99.15,99.25,64,90
738,99.15,99.25,53,81
739,98.95,99.05,79,84
740,98.75,98.85,65,54
741,98.55,98.65,67,87
742,98.95,99.05,56,79
743,98.95,99.05,82,98
744,98.85,98.95,75,76
745,99.05,99.15,78,93
746,99.05,99.15,56,62
747,99.25,99.35,94,74
748,98.95,99.05,57,86
749,99.05,99.15,58,99
750,99.25,99.35,91,94
751,98.95,99.05,86,67
752,99.05,99.15,67,100
753,99.45,99.55,78,93
754,99.45,99.55,80,61
755,99.65,99.75,79,76
756,99.75,99.85,53,98
757,99.65,99.75,50,60
758,99.65,99.75,78,81
759,99.35,99.45,50,78
760,99.25,99.35,79,53
761,99.25,99.55,64,82
762,99.55,99.65,50,93
763,99.55,99.65,52,61
764,99.75,99.85,74,69
765,99.55,99.65,96,55
766,99.55,99.65,83,73
767,99.55,99.65,63,77
768,99.90,100.10,86,54
769,99.95,100.05,86,77
770,99.85,99.95,82,91
771,99.85,99.95,98,72
772,99.65,99.75,71,91
773,99.75,99.85,89,85
774,99.65,99.75,55,76
775,99.35,99.45,52,86
776,99.35,99.45,63,98
777,99.35,99.45,60,60
778,99.05,99.15,76,71
779,99.05,99.15,86,58
780,99.35,99.45,78,81
781,99.45,99.55,56,84
782,99.55,99.65,94,58
783,99.35,99.45,84,94
784,99.45,99.55,93,98
785,99.55,99.65,78,85
786,99.65,99.75,63,84
787,99.75,99.85,54,70
788,99.45,99.55,80,79
789,99.45,99.55,85,97
790,99.35,99.45,53,76
791,99.35,99.45,65,69
792,99.25,99.35,55,55
793,99.55,99.65,85,56
794,99.35,99.45,62,77
795,99.25,99.35,93,84
796,99.20,99.40,78,59
797,99.05,99.15,90,53
798,99.05,99.15,80,90
799,98.95,99.05,100,99
800,99.25,99.35,74,65
801,99.45,99.55,82,84
802,99.45,99.55,70,51
803,99.35,99.45,70,79
804,99.55,99.65,69,55
805,99.65,99.75,71,67
806,99.75,99.85,59,69
807,99.75,99.85,64,81
808,99.40,99.60,91,90
809,99.45,99.55,94,62
810,99.35,99.45,62,59
811,99.55,99.65,77,74
812,99.75,99.85,67,71
813,99.65,99.75,63,93
814,99.75,99.85,51,77
815,100.15,100.25,95,57
816,100.05,100.15,66,68
817,100.35,100.45,77,80
818,100.15,100.25,75,67
819,100.15,100.25,71,79
820,100.15,100.25,64,86
821,100.15,100.25,57,65
822,99.95,100.05,65,52
823,99.85,99.95,69,63
824,99.75,99.85,90,53
825,99.85,99.95,76,63
826,99.95,100.05,52,87
827,100.35,100.45,70,60
828,100.65,100.75,66,70
829,100.55,100.65,55,80
830,100.55,100.65,62,74
831,100.75,100.85,84,84
832,100.75,100.85,82,81
833,100.65,100.75,93,83
834,100.65,100.75,88,78
835,100.75,100.85,93,77
836,100.55,100.65,86,75
837,100.45,100.55,65,80
838,100.55,100.65,99,52
839,100.50,100.70,77,85
840,100.55,100.65,78,76
841,100.45,100.55,63,90
842,100.65,100.75,63,63
843,101.05,101.15,92,87
844,101.05,101.15,74,59
845,100.95,101.05,60,76
846,101.05,101.15,88,94
847,100.85,100.95,82,69
848,100.65,100.75,75,83
849,100.65,100.75,92,51
850,100.05,100.15,65,64
851,99.85,99.95,67,93
852,99.75,99.85,77,95
853,99.45,99.55,53,78
854,99.25,99.35,51,69
855,99.15,99.25,70,92
856,98.85,98.95,63,89
857,98.85,98.95,79,89
858,98.75,98.85,89,98
859,98.85,98.95,72,63
860,99.15,99.25,67,72
861,99.25,99.35,96,54
862,99.25,99.35,85,62
863,99.35,99.45,70,99
864,99.45,99.55,91,51
865,99.25,99.35,56,54
866,99.25,99.35,61,80
867,99.30,99.50,76,65
868,99.15,99.25,78,59
869,99.35,99.45,93,54
870,99.45,99.75,68,74
871,99.45,99.55,98,68
872,99.45,99.55,90,76
873,99.25,99.35,85,92
874,99.45,99.55,65,53
875,99.25,99.35,93,83
876,99.25,99.35,83,95
877,99.15,99.25,85,50
878,99.25,99.35,77,64
879,98.95,99.05,77,95
880,99.25,99.35,77,62
881,99.05,99.15,85,53
882,99.15,99.25,79,82
883,99.15,99.25,70,79
884,99.05,99.15,77,83
885,98.95,99.05,53,71
886,99.15,99.25,93,85
887,99.05,99.15,64,98
888,99.10,99.30,59,79
889,99.05,99.15,59,98
890,98.95,99.05,50,84
891,99.05,99.15,55,76
892,99.25,99.35,90,98
893,99.25,99.35,57,97
894,99.05,99.15,97,66
895,99.45,99.55,53,88
896,99.35,99.45,94,52
897,99.05,99.15,82,51
898,99.65,99.75,57,59
899,99.55,99.65,74,89
900,99.25,99.35,70,87
901,99.15,99.25,78,60
902,99.25,99.35,90,53
903,99.35,99.45,81,99
904,99.25,99.35,53,78
905,99.65,99.75,95,73
906,99.55,99.65,84,55
907,99.35,99.45,59,90
908,99.55,99.65,52,68
909,99.80,100.00,50,66
910,99.65,99.75,78,63
911,99.35,99.45,54,95
912,99.55,99.65,77,94
913,99.15,99.25,71,77
914,98.95,99.05,58,90
915,99.15,99.25,88,97
916,99.10,99.30,72,72
917,99.15,99.25,62,51
918,99.25,99.35,98,53
919,99.25,99.35,87,58
920,99.05,99.15,73,74
921,99.35,99.45,53,50
922,99.65,99.75,83,51
923,99.75,99.85,74,80
924,99.75,99.85,93,52
925,100.25,100.35,57,95
926,100.15,100.25,72,50
927,100.05,100.15,57,63
928,100.15,100.25,68,97
929,100.45,100.55,80,100
930,100.75,100.85,90,80
931,100.65,100.75,98,93
932,100.65,100.75,93,94
933,100.35,100.45,71,82
934,100.20,100.40,93,71
935,100.05,100.15,57,89
936,99.85,99.95,60,60
937,100.15,100.25,73,91
938,99.95,100.05,63,96
939,99.85,99.95,100,82
940,99.95,100.05,51,97
941,100.25,100.35,54,80
942,100.35,100.45,53,97
943,100.85,100.95,86,66
944,100.75,100.85,63,67
945,100.75,100.85,93,78
946,100.75,100.85,58,53
947,100.95,101.05,64,72
948,101.05,101.15,79,54
949,100.95,101.05,67,66
950,100.75,100.85,56,79
951,100.75,100.85,98,78
952,100.95,101.05,78,68
953,100.85,100.95,88,99
954,100.95,101.05,90,62
955,100.95,101.05,68,55
956,101.05,101.15,73,100
957,100.85,100.95,79,83
958,101.25,101.35,77,94
959,100.95,101.05,87,65
960,100.85,100.95,90,66
961,100.95,101.05,85,78
962,100.95,101.05,91,58
963,101.00,101.20,91,72
964,100.85,100.95,81,74
965,100.75,100.85,65,85
966,100.75,100.85,84,77
967,101.05,101.15,63,55
968,101.15,101.25,72,85
969,101.25,101.35,77,63
970,101.05,101.15,53,73
971,101.10,101.30,71,98
972,101.15,101.25,74,96
973,101.35,101.45,63,86
974,101.65,101.75,89,82
975,101.55,101.65,91,65
976,101.35,101.45,55,69
977,101.15,101.25,85,96
978,101.05,101.15,71,91
979,100.95,101.05,88,59
980,100.95,101.05,83,85
981,100.85,100.95,56,74
982,100.75,100.85,54,91
983,100.95,101.05,77,89
984,100.75,100.85,85,89
985,100.75,100.85,57,63
986,100.65,100.75,93,52
987,100.75,100.85,58,51
988,100.95,101.05,69,78
989,100.85,100.95,61,93
990,100.85,100.95,65,96
991,100.85,100.95,62,70
992,100.65,100.75,85,75
993,100.65,100.75,55,99
994,100.65,100.75,99,61
995,100.65,100.75,75,52
