time,bidPrice,offerPrice,bidQty,offerQty
145,149.15,149.25,74,94
146,149.05,149.15,71,82
147,149.15,149.25,68,91
148,148.95,149.05,73,91
149,148.85,148.95,54,97
150,148.85,148.95,72,96
151,149.05,149.15,70,80
152,148.95,149.05,66,51
153,148.85,148.95,61,92
154,148.85,148.95,78,90
155,148.75,148.85,63,61
156,148.85,148.95,81,87
157,148.75,148.85,50,84
158,148.65,148.75,65,84
159,148.55,148.65,77,77
160,148.45,148.55,68,60
161,148.65,148.75,65,57
162,148.75,148.85,84,99
163,148.75,148.85,65,84
164,148.65,148.75,65,68
165,148.75,148.85,58,86
166,148.65,148.75,92,75
167,148.45,148.55,98,54
168,148.55,148.65,74,82
169,148.55,148.65,50,96
170,148.65,148.75,72,56
171,148.65,148.75,84,69
172,148.75,148.85,63,63
173,148.65,148.75,50,82
174,148.55,148.65,56,55
175,148.55,148.65,54,72
176,148.45,148.55,68,88
177,148.35,148.45,64,87
178,148.20,148.40,73,93
179,148.25,148.35,61,91
180,148.15,148.25,85,62
181,147.95,148.05,84,96
182,147.85,147.95,75,56
183,147.65,147.75,94,81
184,147.65,147.75,88,66
185,147.45,147.55,64,77
186,147.35,147.45,84,98
187,147.35,147.45,62,98
188,147.25,147.35,74,78
189,147.35,147.45,100,77
190,147.25,147.35,58,67
191,147.25,147.35,73,93
192,147.25,147.35,59,55
193,147.10,147.30,85,92
194,147.15,147.25,66,60
195,147.15,147.25,98,67
196,147.25,147.35,94,89
197,147.35,147.45,70,95
198,147.55,147.65,94,77
199,147.65,147.75,52,52
200,147.55,147.65,96,70
201,147.55,147.65,90,90
202,147.65,147.75,86,69
203,147.65,147.75,96,80
204,147.65,147.75,68,90
205,147.40,147.60,93,92
206,147.45,147.55,58,59
207,147.35,147.45,83,99
208,147.35,147.45,93,85
209,147.35,147.45,52,57
210,147.45,147.55,75,92
211,147.45,147.55,83,64
212,147.55,147.65,52,99
213,147.40,147.60,76,55
214,147.35,147.45,78,89
215,147.25,147.35,87,90
216,147.25,147.35,58,52
217,147.25,147.35,66,64
218,147.45,147.55,55,82
219,147.45,147.55,72,85
220,147.35,147.45,83,91
221,147.25,147.35,99,74
222,147.10,147.30,54,92
223,147.15,147.25,57,54
224,146.95,147.05,64,78
225,146.95,147.05,97,73
226,146.95,147.05,74,64
227,146.95,147.05,78,99
228,146.85,146.95,78,81
229,146.85,146.95,74,75
230,146.65,146.75,64,74
231,146.55,146.65,69,77
232,146.45,146.55,86,77
233,146.45,146.55,87,77
234,146.35,146.45,71,87
235,146.45,146.55,74,71
236,146.55,146.65,93,72
237,146.35,146.45,58,53
238,146.35,146.45,100,79
239,146.35,146.45,71,87
240,146.25,146.35,82,72
241,146.15,146.25,87,62
242,146.15,146.25,67,55
243,146.15,146.25,51,83
244,146.05,146.15,98,72
245,145.85,145.95,73,55
246,145.95,146.05,62,59
247,146.05,146.15,79,55
248,145.95,146.05,60,80
249,145.75,145.85,69,58
250,145.75,145.85,67,59
251,145.65,145.75,97,68
252,145.65,145.75,59,65
253,145.55,145.65,50,63
254,145.55,145.65,85,95
255,145.55,145.65,81,50
256,145.45,145.55,63,83
257,145.25,145.35,62,89
258,145.05,145.15,92,79
259,145.05,145.15,57,52
260,144.95,145.05,59,78
261,144.85,144.95,72,94
262,144.75,144.85,94,66
263,144.75,144.85,95,76
264,144.55,144.65,96,63
265,144.55,144.65,89,91
266,144.55,144.65,76,99
267,144.55,144.65,93,92
268,144.45,144.55,82,80
269,144.45,144.55,74,88
270,144.45,144.55,70,96
271,144.15,144.25,96,77
272,144.35,144.45,74,81
273,144.35,144.45,71,54
274,144.25,144.35,93,96
275,144.15,144.25,92,76
276,144.15,144.25,90,65
277,144.15,144.25,91,77
278,143.95,144.05,68,76
279,144.15,144.25,86,61
280,144.15,144.25,70,92
281,144.25,144.35,100,68
282,144.15,144.25,96,81
283,144.25,144.35,56,87
284,144.25,144.35,77,80
285,144.25,144.35,94,85
286,144.15,144.25,50,67
287,144.25,144.35,71,52
288,144.25,144.35,69,77
289,144.35,144.45,88,86
290,144.25,144.35,69,82
291,144.15,144.25,72,58
292,144.35,144.45,83,69
293,144.25,144.35,100,78
294,144.25,144.35,86,93
295,144.35,144.45,74,59
296,144.35,144.45,73,84
297,144.35,144.45,90,97
298,144.25,144.35,95,94
299,144.25,144.35,53,81
300,144.15,144.25,99,86
301,144.25,144.35,66,84
302,144.25,144.35,60,52
303,144.15,144.25,95,98
304,144.15,144.25,52,55
305,144.00,144.20,85,94
306,143.80,144.00,67,51
307,143.60,143.80,73,76
308,143.75,143.85,57,100
309,143.75,143.85,90,85
310,143.75,143.85,76,78
311,143.85,143.95,86,64
312,143.75,143.85,77,72
313,143.65,143.75,88,79
314,143.50,143.70,88,98
315,143.55,143.65,92,73
316,143.55,143.65,70,78
317,143.55,143.65,85,55
318,143.55,143.65,95,81
319,143.55,143.65,100,88
320,143.45,143.55,100,62
321,143.35,143.45,62,80
322,143.35,143.45,79,70
323,143.25,143.35,96,99
324,143.15,143.25,66,87
325,143.05,143.15,87,97
326,143.05,143.15,91,89
327,143.25,143.35,79,88
328,143.15,143.25,91,88
329,143.25,143.35,66,99
330,143.35,143.45,95,88
331,143.25,143.35,51,52
332,143.35,143.45,90,64
333,143.25,143.35,88,64
334,142.95,143.05,67,72
335,142.95,143.05,51,70
336,142.75,142.85,97,77
337,142.75,142.85,58,58
338,142.65,142.75,96,89
339,142.70,142.90,57,55
340,142.85,142.95,56,62
341,142.75,142.85,80,90
342,142.65,142.75,94,99
343,142.55,142.65,64,78
344,142.45,142.55,98,77
345,142.45,142.55,97,83
346,142.35,142.45,96,62
347,142.35,142.45,53,95
348,142.35,142.45,69,85
349,142.35,142.45,66,59
350,142.25,142.35,57,93
351,142.05,142.15,76,92
352,142.15,142.25,55,79
353,142.05,142.15,68,67
354,141.95,142.05,52,72
355,141.85,141.95,62,67
356,141.65,141.75,90,79
357,141.55,141.65,85,64
358,141.45,141.55,98,90
359,141.45,141.55,62,52
360,141.55,141.65,54,94
361,141.55,141.65,54,80
362,141.65,141.75,94,53
363,141.65,141.75,66,55
364,141.65,141.75,89,94
365,141.65,141.75,50,96
366,141.65,141.75,91,62
367,141.55,141.65,84,63
368,141.55,141.65,83,69
369,141.45,141.55,57,56
370,141.45,141.55,50,60
371,141.35,141.45,61,83
372,141.45,141.55,54,65
373,141.45,141.55,92,86
374,141.45,141.55,77,84
375,141.45,141.55,86,67
376,141.45,141.55,53,57
377,141.25,141.35,76,62
378,141.25,141.35,86,72
379,141.35,141.45,93,67
380,141.15,141.25,69,57
381,141.15,141.25,82,91
382,140.95,141.05,100,88
383,140.85,140.95,62,99
384,140.85,140.95,82,99
385,140.65,140.75,75,88
386,140.55,140.65,82,51
387,140.35,140.45,59,97
388,140.45,140.55,77,97
389,140.45,140.55,79,60
390,140.45,140.55,89,65
391,140.45,140.55,72,69
392,140.35,140.45,71,70
393,140.15,140.25,60,95
394,140.15,140.25,71,88
395,140.05,140.15,97,92
396,140.15,140.25,92,77
397,140.25,140.35,80,88
398,140.35,140.45,58,70
399,140.45,140.55,72,96
400,140.35,140.45,89,97
401,140.25,140.35,92,64
402,140.35,140.45,60,55
403,140.35,140.45,90,91
404,140.15,140.25,63,86
405,140.15,140.25,73,83
406,140.25,140.35,98,91
407,140.25,140.35,81,98
408,140.25,140.35,95,91
409,140.15,140.25,86,92
410,139.95,140.05,90,51
411,140.05,140.15,55,86
412,140.05,140.15,77,55
413,140.05,140.15,66,68
414,140.25,140.35,96,72
415,140.35,140.45,78,76
416,140.35,140.45,81,90
417,140.35,140.45,71,87
418,140.45,140.55,82,86
419,140.65,140.75,63,88
420,140.75,140.85,97,94
421,140.75,140.85,95,77
422,140.55,140.65,61,88
423,140.55,140.65,69,81
424,140.55,140.65,66,96
425,140.50,140.70,86,66
426,140.65,140.75,65,57
427,140.35,140.45,67,56
428,140.25,140.35,83,63
429,140.20,140.40,57,65
430,140.15,140.25,100,61
431,139.95,140.05,83,99
432,140.05,140.15,97,98
433,140.05,140.15,78,60
434,139.95,140.05,80,73
435,139.95,140.05,70,95
436,140.05,140.15,78,79
437,140.05,140.15,99,51
438,140.10,140.30,83,80
439,140.15,140.25,82,66
440,140.05,140.15,94,100
441,139.95,140.05,72,99
442,139.95,140.05,77,64
443,139.95,140.05,53,69
444,140.05,140.15,68,82
445,140.05,140.15,55,81
446,140.05,140.15,99,74
447,139.95,140.05,90,51
448,139.85,139.95,68,58
449,139.80,140.00,90,82
450,139.75,139.85,61,52
451,139.85,139.95,76,55
452,139.85,139.95,73,75
453,139.85,139.95,51,63
454,139.85,139.95,98,95
455,140.05,140.15,95,75
456,139.95,140.05,88,96
457,139.75,139.85,89,97
458,139.75,139.85,81,86
459,139.75,139.85,65,71
460,139.65,139.75,78,82
461,139.55,139.65,98,90
462,139.45,139.55,73,72
463,139.45,139.55,58,78
464,139.30,139.50,83,79
465,139.55,139.65,51,62
466,139.45,139.55,62,96
467,139.35,139.45,66,62
468,139.15,139.25,51,65
469,139.15,139.25,80,56
470,138.95,139.05,84,70
471,138.85,138.95,66,81
472,138.85,138.95,59,99
473,138.75,138.85,85,55
474,138.95,139.05,61,99
475,139.00,139.20,68,79
476,139.15,139.25,68,81
477,139.05,139.15,62,68
478,139.15,139.25,66,95
479,139.15,139.25,80,92
480,139.25,139.35,93,55
481,139.35,139.45,77,51
482,139.25,139.35,63,100
483,139.15,139.25,69,78
484,139.25,139.35,81,56
485,138.95,139.05,72,90
486,139.05,139.15,97,72
487,139.05,139.15,64,83
488,139.05,139.15,78,99
489,139.05,139.15,52,94
490,138.95,139.05,69,51
491,138.85,138.95,78,52
492,138.95,139.05,53,81
493,139.00,139.20,61,84
494,139.35,139.45,78,94
495,139.35,139.45,99,87
496,139.25,139.35,65,57
497,139.15,139.25,80,72
498,139.05,139.15,76,71
499,139.05,139.15,72,57
500,139.05,139.15,76,53
501,139.05,139.15,89,95
502,139.15,139.25,84,88
503,139.15,139.25,54,95
504,139.05,139.15,85,55
505,138.95,139.05,89,74
506,138.75,138.85,86,94
507,138.55,138.65,95,58
508,138.40,138.60,88,76
509,138.55,138.65,100,90
510,138.60,138.80,69,60
511,138.70,138.90,80,91
512,138.55,138.65,52,86
513,138.35,138.45,72,92
514,138.25,138.35,84,67
515,138.25,138.35,76,53
516,138.25,138.35,58,70
517,138.35,138.45,55,96
518,138.35,138.45,98,81
519,138.55,138.65,51,64
520,138.55,138.65,74,87
521,138.45,138.55,78,59
522,138.25,138.35,67,99
523,138.15,138.25,86,94
524,138.15,138.25,80,88
525,138.05,138.15,83,69
526,138.15,138.25,71,88
527,138.25,138.35,64,58
528,137.95,138.05,54,83
529,138.05,138.15,70,100
530,137.85,137.95,100,74
531,137.80,138.00,96,54
532,137.95,138.05,91,84
533,137.95,138.05,84,99
534,137.85,137.95,98,74
535,137.75,137.85,52,77
536,137.75,137.85,65,98
537,137.75,137.85,98,57
538,137.75,137.85,90,73
539,137.75,137.85,88,50
540,137.75,137.85,93,83
541,137.65,137.75,50,72
542,137.65,137.75,96,87
543,137.75,137.85,94,63
544,137.65,137.75,72,80
545,137.55,137.65,92,63
546,137.65,137.75,97,82
547,137.35,137.45,66,55
548,137.45,137.55,73,55
549,137.35,137.45,91,78
550,137.35,137.45,53,97
551,137.35,137.45,96,52
552,137.45,137.55,61,61
553,137.45,137.55,96,50
554,137.35,137.45,94,62
555,137.45,137.55,91,93
556,137.15,137.25,94,80
557,137.15,137.25,88,84
558,136.95,137.05,55,55
559,136.85,136.95,82,89
560,137.05,137.15,59,66
561,137.05,137.15,69,76
562,137.05,137.15,71,69
563,136.85,136.95,64,91
564,136.75,136.85,51,51
565,136.75,136.85,98,85
566,136.75,136.85,60,80
567,136.75,136.85,65,90
568,136.75,136.85,54,90
569,136.75,136.85,90,92
570,136.75,136.85,76,87
571,136.55,136.65,72,70
572,136.55,136.65,92,71
573,136.65,136.75,92,76
574,136.65,136.75,84,94
575,136.55,136.65,89,90
576,136.45,136.55,51,70
577,136.35,136.45,52,97
578,136.35,136.45,57,99
579,136.45,136.55,64,90
580,136.25,136.35,81,61
581,136.15,136.25,68,79
582,136.05,136.15,89,61
583,136.15,136.25,94,69
584,136.05,136.15,67,81
585,135.95,136.05,86,77
586,135.95,136.05,54,77
587,135.95,136.05,98,82
588,135.85,135.95,96,61
589,135.55,135.65,75,78
590,135.55,135.65,52,100
591,135.55,135.65,68,87
592,135.55,135.65,73,53
593,135.45,135.55,84,62
594,135.45,135.55,100,57
595,135.45,135.55,70,66
596,135.35,135.45,66,100
597,135.35,135.45,63,50
598,135.25,135.35,72,82
599,135.25,135.35,74,78
600,135.05,135.15,77,62
601,135.05,135.15,75,68
602,134.95,135.05,97,73
603,134.95,135.05,67,62
604,134.75,134.85,86,92
605,134.65,134.75,66,57
606,134.65,134.75,59,53
607,134.45,134.55,91,79
608,134.45,134.55,94,82
609,134.35,134.45,78,71
610,134.15,134.25,79,69
611,134.05,134.15,55,94
612,134.00,134.20,73,54
613,134.15,134.25,70,80
614,134.15,134.25,78,89
615,134.15,134.25,68,81
616,134.10,134.30,59,74
617,134.15,134.25,58,90
618,134.25,134.35,63,73
619,134.05,134.15,89,73
620,134.15,134.25,63,51
621,134.05,134.15,100,71
622,134.05,134.15,67,76
623,134.05,134.15,63,66
624,133.95,134.05,91,84
625,133.85,133.95,80,52
626,133.85,133.95,72,77
627,134.00,134.20,70,83
628,134.05,134.15,88,57
629,134.05,134.15,99,52
630,133.95,134.05,86,76
631,133.95,134.05,73,68
632,133.95,134.05,84,76
633,133.85,133.95,62,79
634,133.75,133.85,59,50
635,133.75,133.85,85,77
636,133.65,133.75,89,55
637,133.65,133.75,61,91
638,133.75,133.85,75,59
639,133.85,133.95,94,63
640,133.85,133.95,94,88
641,133.95,134.05,63,82
642,134.05,134.15,53,66
643,133.95,134.05,57,77
644,133.85,133.95,85,71
645,133.85,133.95,93,78
646,133.95,134.05,64,96
647,133.95,134.05,72,65
648,133.85,133.95,72,89
649,133.95,134.05,95,72
650,133.95,134.05,67,59
651,133.75,133.85,64,68
652,133.75,133.85,65,57
653,133.75,133.85,85,65
654,133.75,133.85,74,64
655,133.75,133.85,86,73
656,133.75,133.85,68,75
657,133.65,133.75,79,91
658,133.55,133.65,94,80
659,133.45,133.55,86,56
660,133.35,133.45,83,58
661,133.25,133.35,88,70
662,133.25,133.35,89,57
663,133.25,133.35,73,53
664,133.10,133.30,54,79
665,133.05,133.15,94,69
666,133.05,133.15,58,86
667,133.15,133.25,56,62
668,132.90,133.10,71,53
669,132.95,133.05,56,94
670,132.85,132.95,50,80
671,132.65,132.75,97,68
672,132.45,132.55,52,51
673,132.35,132.45,51,93
674,132.35,132.45,58,79
675,132.35,132.45,80,60
676,132.25,132.35,70,89
677,132.35,132.45,55,75
678,132.45,132.55,70,84
679,132.45,132.55,83,92
680,132.35,132.45,85,64
681,132.45,132.55,50,56
682,132.55,132.65,75,82
683,132.65,132.75,72,89
684,132.55,132.65,76,73
685,132.25,132.35,61,72
686,132.45,132.55,100,54
687,132.25,132.35,76,58
688,132.25,132.35,70,60
689,132.45,132.55,68,96
690,132.45,132.55,77,76
691,132.55,132.65,72,88
692,132.35,132.45,71,80
693,132.15,132.25,84,84
694,132.00,132.20,91,78
695,132.15,132.25,97,97
696,132.05,132.15,61,95
697,131.95,132.05,83,69
698,131.90,132.10,99,91
699,132.05,132.15,85,85
700,131.85,131.95,97,73
701,131.75,131.85,52,76
702,131.65,131.75,73,66
703,131.75,131.85,54,89
704,131.75,131.85,71,70
705,131.90,132.10,97,88
706,132.05,132.15,56,93
707,132.00,132.20,100,84
708,132.15,132.25,95,86
709,132.15,132.25,82,74
710,132.05,132.15,51,68
711,132.15,132.25,53,79
712,132.05,132.15,100,85
713,132.05,132.15,86,65
714,132.15,132.25,77,89
715,132.15,132.25,80,66
716,132.05,132.15,93,77
717,131.95,132.05,78,57
718,132.05,132.15,51,88
719,131.95,132.05,63,85
720,131.85,131.95,83,66
721,131.75,131.85,80,89
722,131.75,131.85,72,65
723,131.65,131.75,97,77
724,131.45,131.55,96,94
725,131.35,131.45,95,83
726,131.25,131.35,81,67
727,131.35,131.45,61,75
728,131.45,131.55,78,52
729,131.45,131.55,61,50
730,131.35,131.45,62,54
731,131.25,131.35,58,62
732,131.15,131.25,87,57
733,131.05,131.15,67,65
734,131.25,131.35,80,85
735,131.05,131.15,68,52
736,131.05,131.15,76,97
737,130.95,131.05,64,90
738,130.95,131.05,53,81
739,130.85,130.95,79,84
740,130.75,130.85,65,54
741,130.65,130.75,67,87
742,130.85,130.95,56,79
743,130.85,130.95,82,98
744,130.75,130.85,75,76
745,130.75,130.85,78,93
746,130.75,130.85,56,62
747,130.85,130.95,94,74
748,130.65,130.75,57,86
749,130.65,130.75,58,99
750,130.75,130.85,91,94
751,130.55,130.65,86,67
752,130.55,130.65,67,100
753,130.75,130.85,78,93
754,130.75,130.85,80,61
755,130.85,130.95,79,76
756,130.95,131.05,53,98
757,130.85,130.95,50,60
758,130.85,130.95,78,81
759,130.65,130.75,50,78
760,130.55,130.65,79,53
761,130.45,130.75,64,82
762,130.65,130.75,50,93
763,130.65,130.75,52,61
764,130.75,130.85,74,69
765,130.65,130.75,96,55
766,130.65,130.75,83,73
767,130.65,130.75,63,77
768,130.80,131.00,86,54
769,130.85,130.95,86,77
770,130.75,130.85,82,91
771,130.75,130.85,98,72
772,130.65,130.75,71,91
773,130.65,130.75,89,85
774,130.55,130.65,55,76
775,130.35,130.45,52,86
776,130.35,130.45,63,98
777,130.35,130.45,60,60
778,130.15,130.25,76,71
779,130.15,130.25,86,58
780,130.25,130.35,78,81
781,130.25,130.35,56,84
782,130.25,130.35,94,58
783,130.15,130.25,84,94
784,130.15,130.25,93,98
785,130.15,130.25,78,85
786,130.15,130.25,63,84
787,130.15,130.25,54,70
788,129.95,130.05,80,79
789,129.95,130.05,85,97
790,129.85,129.95,53,76
791,129.85,129.95,65,69
792,129.75,129.85,55,55
793,129.85,129.95,85,56
794,129.75,129.85,62,77
795,129.65,129.75,93,84
796,129.60,129.80,78,59
797,129.55,129.65,90,53
798,129.45,129.55,80,90
799,129.35,129.45,100,99
800,129.45,129.55,74,65
801,129.55,129.65,82,84
802,129.55,129.65,70,51
803,129.45,129.55,70,79
804,129.55,129.65,69,55
805,129.55,129.65,71,67
806,129.55,129.65,59,69
807,129.55,129.65,64,81
808,129.30,129.50,91,90
809,129.35,129.45,94,62
810,129.25,129.35,62,59
811,129.25,129.35,77,74
812,129.35,129.45,67,71
813,129.25,129.35,63,93
814,129.25,129.35,51,77
815,129.45,129.55,95,57
816,129.35,129.45,66,68
817,129.55,129.65,77,80
818,129.45,129.55,75,67
819,129.45,129.55,71,79
820,129.45,129.55,64,86
821,129.45,129.55,57,65
822,129.35,129.45,65,52
823,129.25,129.35,69,63
824,129.15,129.25,90,53
825,129.15,129.25,76,63
826,129.15,129.25,52,87
827,129.35,129.45,70,60
828,129.45,129.55,66,70
829,129.35,129.45,55,80
830,129.35,129.45,62,74
831,129.45,129.55,84,84
832,129.45,129.55,82,81
833,129.45,129.55,93,83
834,129.45,129.55,88,78
835,129.55,129.65,93,77
836,129.45,129.55,86,75
837,129.45,129.55,65,80
838,129.45,129.55,99,52
839,129.40,129.60,77,85
840,129.45,129.55,78,76
841,129.35,129.45,63,90
842,129.45,129.55,63,63
843,129.65,129.75,92,87
844,129.65,129.75,74,59
845,129.65,129.75,60,76
846,129.75,129.85,88,94
847,129.65,129.75,82,69
848,129.55,129.65,75,83
849,129.55,129.65,92,51
850,129.25,129.35,65,64
851,129.15,129.25,67,93
852,129.15,129.25,77,95
853,128.95,129.05,53,78
854,128.85,128.95,51,69
855,128.75,128.85,70,92
856,128.55,128.65,63,89
857,128.45,128.55,79,89
858,128.35,128.45,89,98
859,128.35,128.45,72,63
860,128.45,128.55,67,72
861,128.45,128.55,96,54
862,128.45,128.55,85,62
863,128.45,128.55,70,99
864,128.45,128.55,91,51
865,128.35,128.45,56,54
866,128.35,128.45,61,80
867,128.30,128.50,76,65
868,128.15,128.25,78,59
869,128.25,128.35,93,54
870,128.25,128.55,68,74
871,128.25,128.35,98,68
872,128.25,128.35,90,76
873,128.15,128.25,85,92
874,128.25,128.35,65,53
875,128.15,128.25,93,83
876,128.15,128.25,83,95
877,128.05,128.15,85,50
878,128.05,128.15,77,64
879,127.85,127.95,77,95
880,127.95,128.05,77,62
881,127.85,127.95,85,53
882,127.85,127.95,79,82
883,127.85,127.95,70,79
884,127.75,127.85,77,83
885,127.65,127.75,53,71
886,127.75,127.85,93,85
887,127.65,127.75,64,98
888,127.60,127.80,59,79
889,127.55,127.65,59,98
890,127.45,127.55,50,84
891,127.45,127.55,55,76
892,127.55,127.65,90,98
893,127.55,127.65,57,97
894,127.35,127.45,97,66
895,127.55,127.65,53,88
896,127.45,127.55,94,52
897,127.25,127.35,82,51
898,127.45,127.55,57,59
899,127.35,127.45,74,89
900,127.15,127.25,70,87
901,127.05,127.15,78,60
902,127.05,127.15,90,53
903,127.05,127.15,81,99
904,126.95,127.05,53,78
905,127.15,127.25,95,73
906,127.05,127.15,84,55
907,126.95,127.05,59,90
908,127.05,127.15,52,68
909,127.10,127.30,50,66
910,127.05,127.15,78,63
911,126.85,126.95,54,95
912,126.95,127.05,77,94
913,126.75,126.85,71,77
914,126.65,126.75,58,90
915,126.75,126.85,88,97
916,126.70,126.90,72,72
917,126.75,126.85,62,51
918,126.75,126.85,98,53
919,126.75,126.85,87,58
920,126.65,126.75,73,74
921,126.75,126.85,53,50
922,126.85,126.95,83,51
923,126.85,126.95,74,80
924,126.85,126.95,93,52
925,127.05,127.15,57,95
926,127.05,127.15,72,50
927,127.05,127.15,57,63
928,127.05,127.15,68,97
929,127.15,127.25,80,100
930,127.25,127.35,90,80
931,127.25,127.35,98,93
932,127.25,127.35,93,94
933,127.05,127.15,71,82
934,127.00,127.20,93,71
935,126.95,127.05,57,89
936,126.85,126.95,60,60
937,127.05,127.15,73,91
938,126.95,127.05,63,96
939,126.85,126.95,100,82
940,126.85,126.95,51,97
941,126.95,127.05,54,80
942,126.95,127.05,53,97
943,127.25,127.35,86,66
944,127.25,127.35,63,67
945,127.25,127.35,93,78
946,127.25,127.35,58,53
947,127.35,127.45,64,72
948,127.35,127.45,79,54
949,127.35,127.45,67,66
950,127.25,127.35,56,79
951,127.25,127.35,98,78
952,127.35,127.45,78,68
953,127.25,127.35,88,99
954,127.25,127.35,90,62
955,127.25,127.35,68,55
956,127.35,127.45,73,100
957,127.25,127.35,79,83
958,127.45,127.55,77,94
959,127.35,127.45,87,65
960,127.25,127.35,90,66
961,127.35,127.45,85,78
962,127.35,127.45,91,58
963,127.40,127.60,91,72
964,127.35,127.45,81,74
965,127.35,127.45,65,85
966,127.35,127.45,84,77
967,127.45,127.55,63,55
968,127.55,127.65,72,85
969,127.65,127.75,77,63
970,127.55,127.65,53,73
971,127.60,127.80,71,98
972,127.65,127.75,74,96
973,127.75,127.85,63,86
974,127.95,128.05,89,82
975,127.95,128.05,91,65
976,127.85,127.95,55,69
977,127.75,127.85,85,96
978,127.75,127.85,71,91
979,127.65,127.75,88,59
980,127.65,127.75,83,85
981,127.65,127.75,56,74
982,127.55,127.65,54,91
983,127.65,127.75,77,89
984,127.55,127.65,85,89
985,127.55,127.65,57,63
986,127.45,127.55,93,52
987,127.55,127.65,58,51
988,127.65,127.75,69,78
989,127.65,127.75,61,93
990,127.65,127.75,65,96
991,127.65,127.75,62,70
992,127.55,127.65,85,75
993,127.55,127.65,55,99
994,127.55,127.65,99,61
995,127.55,127.65,75,52
