time,bidPrice,offerPrice,bidQty,offerQty
190,109.75,110.05,78,79
191,109.80,110.00,93,84
192,109.80,110.00,62,58
193,109.75,110.05,67,99
194,109.70,110.10,77,75
195,109.85,109.95,93,59
196,109.75,110.05,89,73
197,109.70,110.10,61,91
198,109.70,110.10,84,65
199,109.75,110.05,56,68
200,109.85,109.95,54,53
201,109.70,110.10,75,55
202,109.85,109.95,75,74
203,109.85,109.95,88,51
204,109.80,110.00,77,66
205,109.65,110.15,80,84
206,109.75,110.05,91,91
207,109.75,110.05,90,96
208,109.80,110.00,71,97
209,109.80,110.00,93,89
210,109.80,110.00,73,93
211,109.65,110.15,90,60
212,109.70,110.10,99,88
213,109.65,110.15,94,90
214,109.85,109.95,67,95
215,109.85,109.95,69,84
216,109.80,110.00,100,62
217,109.70,110.10,67,95
218,109.65,110.15,79,77
219,109.75,110.05,75,96
220,109.85,109.95,80,79
221,109.70,110.10,79,85
222,109.75,110.05,85,98
223,109.85,109.95,58,76
224,109.80,110.00,69,61
225,109.75,110.05,88,58
226,109.80,110.00,61,51
227,109.70,110.10,70,97
228,109.80,110.00,52,77
229,109.80,110.00,64,92
230,109.80,110.00,77,80
231,109.75,110.05,73,69
232,109.85,109.95,75,54
233,109.80,110.00,58,77
234,109.85,109.95,82,86
235,109.70,110.10,69,65
236,109.75,110.05,68,76
237,109.80,110.00,63,95
238,109.80,110.00,91,56
239,109.85,109.95,95,83
240,109.65,110.15,66,63
241,109.75,110.05,100,77
242,109.75,110.05,88,97
243,109.70,110.10,84,76
244,109.70,110.10,69,62
245,109.75,110.05,86,73
246,109.80,110.00,77,84
247,109.75,110.05,64,78
248,109.65,110.15,92,52
249,109.75,110.05,64,61
250,109.75,110.05,78,58
251,109.85,109.95,53,81
252,109.80,110.00,51,90
253,109.80,110.00,82,70
254,109.80,110.00,89,96
255,109.70,110.10,52,72
256,109.80,110.00,84,83
257,109.85,109.95,100,66
258,109.70,110.10,66,70
259,109.80,110.00,51,97
260,109.80,110.00,98,51
261,109.70,110.10,59,58
262,109.70,110.10,54,58
263,109.80,110.00,86,98
264,109.80,110.00,96,73
265,109.75,110.05,69,82
266,109.80,110.00,68,51
267,109.70,110.10,91,99
268,109.75,110.05,78,63
269,109.80,110.00,50,93
270,109.80,110.00,99,98
271,109.75,109.85,90,66
272,109.65,109.95,80,94
273,109.60,110.00,79,74
274,109.65,109.95,91,55
275,109.65,109.95,75,66
276,109.70,109.90,64,91
277,109.65,109.95,82,99
278,109.60,110.00,64,87
279,109.60,110.00,78,96
280,109.70,109.90,91,97
281,109.70,109.90,74,95
282,109.70,109.90,92,79
283,109.55,110.05,67,68
284,109.60,110.00,97,77
285,109.75,109.85,64,88
286,109.65,109.95,84,75
287,109.70,109.90,72,77
288,109.60,110.00,75,91
289,109.70,109.90,90,65
290,109.60,110.00,99,91
291,109.60,110.00,82,64
292,109.75,110.05,95,53
293,109.80,110.00,86,77
294,109.80,110.00,75,92
295,109.65,110.15,57,70
296,109.70,110.10,61,95
297,109.85,109.95,95,55
298,109.75,110.05,58,91
299,109.80,110.00,83,75
300,109.65,110.15,63,90
301,109.75,110.05,66,72
302,109.80,110.00,71,94
303,109.80,110.00,62,88
304,109.70,110.10,51,60
305,109.70,110.10,80,82
306,109.80,110.00,69,90
307,109.80,110.00,75,64
308,109.75,110.05,98,92
309,109.80,110.00,97,53
310,109.85,109.95,97,89
311,109.70,110.10,82,72
312,109.55,110.25,83,82
313,109.75,110.05,69,92
314,109.75,110.05,90,65
315,109.80,110.00,92,83
316,109.75,110.05,86,92
317,109.75,110.05,52,57
318,109.70,110.10,61,55
319,109.85,109.95,70,58
320,109.85,109.95,87,68
321,109.60,110.20,71,55
322,109.80,110.00,61,74
323,109.70,110.10,55,86
324,109.75,110.05,63,83
325,109.75,110.05,65,78
326,109.75,110.05,59,83
327,109.75,110.05,93,90
328,109.80,110.00,85,77
329,109.80,110.00,61,80
330,109.75,110.05,74,63
331,109.60,110.20,67,57
332,109.70,110.10,69,75
333,109.80,110.00,78,60
334,109.75,109.85,61,93
335,109.70,109.90,76,50
336,109.75,109.85,67,62
337,109.50,110.10,66,87
338,109.70,109.90,69,81
339,109.55,110.05,54,77
340,109.75,109.85,65,70
341,109.75,109.85,71,74
342,109.65,109.95,64,55
343,109.65,109.95,94,90
344,109.70,109.90,68,58
345,109.55,110.05,84,71
346,109.60,110.00,60,64
347,109.70,109.90,74,73
348,109.55,110.05,99,67
349,109.75,109.85,90,72
350,109.65,109.95,51,64
351,109.55,110.05,71,84
352,109.70,109.90,64,84
353,109.65,109.95,75,79
354,109.55,110.05,55,53
355,109.60,110.00,52,82
356,109.40,110.20,78,98
357,109.70,109.90,68,57
358,109.70,109.90,88,90
359,109.60,110.00,71,64
360,109.70,109.90,82,95
361,109.75,109.85,100,71
362,109.65,109.95,89,77
363,109.60,110.00,99,80
364,109.75,109.85,65,71
365,109.55,110.05,91,74
366,109.75,109.85,58,76
367,109.70,109.90,94,98
368,109.75,109.85,68,76
369,109.65,109.95,79,53
370,109.65,109.95,52,95
371,109.70,109.90,92,64
372,109.65,109.95,100,56
373,109.55,110.05,57,78
374,109.60,110.00,99,73
375,109.70,109.90,90,88
376,109.55,110.05,77,85
377,109.65,109.95,85,63
378,109.75,109.85,68,91
379,109.65,109.95,74,96
380,109.75,109.85,64,79
381,109.75,109.85,99,79
382,109.75,109.85,76,55
383,109.70,109.90,68,78
384,109.50,110.10,98,83
385,109.65,109.95,91,81
386,109.70,109.90,72,58
387,109.65,109.95,96,75
388,109.75,109.85,93,82
389,109.70,109.90,61,56
390,109.70,109.90,54,59
391,109.65,109.95,90,70
392,109.70,109.90,84,84
393,109.50,110.10,56,95
394,109.65,109.95,94,90
395,109.65,109.95,57,71
396,109.65,109.95,90,81
397,109.65,109.95,57,82
398,109.70,109.90,71,52
399,109.65,109.95,55,90
400,109.75,109.85,88,68
401,109.55,110.05,55,91
402,109.70,109.90,89,59
403,109.55,110.05,73,95
404,109.60,110.00,98,97
405,109.65,109.95,74,55
406,109.75,109.85,72,84
407,109.65,109.95,57,91
408,109.70,109.90,82,92
409,109.65,109.95,52,85
410,109.75,109.85,84,60
411,109.60,110.00,91,74
412,109.65,109.95,74,51
413,109.60,110.00,82,73
414,109.70,109.90,65,57
415,109.65,109.95,98,66
416,109.70,109.90,61,65
417,109.70,109.90,60,71
418,109.70,109.90,76,85
419,109.65,109.95,53,80
420,109.70,109.90,80,83
421,109.65,109.95,68,59
422,109.60,110.00,91,87
423,109.60,110.00,70,69
424,109.55,110.05,99,65
425,109.70,109.90,53,89
426,109.45,110.15,55,90
427,109.60,109.80,70,89
428,109.60,109.80,60,56
429,109.45,109.95,80,70
430,109.65,109.75,72,84
431,109.60,109.80,60,61
432,109.55,109.85,51,53
433,109.55,109.85,82,74
434,109.65,109.75,58,59
435,109.60,109.80,73,91
436,109.50,109.90,67,63
437,109.50,109.90,61,73
438,109.65,109.75,76,57
439,109.50,109.90,89,67
440,109.45,109.95,61,55
441,109.60,109.80,78,91
442,109.55,109.85,68,86
443,109.55,109.85,85,94
444,109.60,109.80,70,61
445,109.50,109.90,53,89
446,109.55,109.85,91,77
447,109.65,109.75,96,76
448,109.65,109.75,97,97
449,109.55,109.85,61,81
450,109.60,109.80,56,62
451,109.50,109.90,80,61
452,109.50,109.90,64,54
453,109.55,109.85,66,69
454,109.45,109.95,92,82
455,109.65,109.75,54,72
456,109.50,109.90,94,62
457,109.55,109.85,50,87
458,109.65,109.75,97,62
459,109.60,109.80,94,96
460,109.55,109.85,87,85
461,109.60,109.80,66,95
462,109.65,109.75,86,79
463,109.50,109.90,74,88
464,109.55,109.85,51,61
465,109.50,110.10,59,70
466,109.65,109.95,52,85
467,109.70,109.90,66,79
468,109.75,109.85,76,77
469,109.70,109.90,90,68
470,109.60,110.00,93,62
471,109.70,109.90,66,93
472,109.55,110.05,84,98
473,109.70,109.90,88,63
474,109.65,109.95,97,87
475,109.65,109.95,74,56
476,109.75,109.85,85,84
477,109.75,109.85,54,64
478,109.75,109.85,84,73
479,109.65,109.95,72,55
480,109.65,109.95,70,71
481,109.65,109.95,79,80
482,109.75,109.85,90,64
483,109.60,110.00,86,83
484,109.75,109.85,70,73
485,109.65,109.95,91,65
486,109.75,109.85,77,53
487,109.65,109.95,55,60
488,109.70,109.90,81,99
489,109.60,110.00,72,58
490,109.65,109.95,56,70
491,109.65,109.95,59,100
492,109.65,109.95,65,68
493,109.60,110.00,53,74
494,109.65,110.15,65,62
495,109.85,109.95,60,88
496,109.75,110.05,61,99
497,109.75,110.05,71,63
498,109.70,110.10,70,59
499,109.75,110.05,64,67
500,109.65,110.15,72,97
501,109.80,110.00,54,64
502,109.65,110.15,55,80
503,109.85,109.95,96,91
504,109.75,110.05,50,92
505,109.75,110.05,55,83
506,109.85,109.95,70,64
507,109.75,110.05,76,87
508,109.75,110.05,97,63
509,109.75,110.05,71,54
510,109.65,110.15,60,83
511,109.75,110.05,87,75
512,109.85,109.95,89,68
513,109.75,110.05,66,51
514,109.65,110.15,68,54
515,109.85,109.95,75,65
516,109.75,110.05,73,77
517,109.80,110.00,92,76
518,109.75,110.05,60,67
519,109.75,110.05,83,58
520,109.65,110.15,89,63
521,109.75,110.05,80,78
522,109.85,109.95,73,60
523,109.80,110.00,53,80
524,109.70,110.10,88,52
525,109.75,110.05,83,96
526,109.70,110.10,93,91
527,109.80,110.00,55,55
528,109.80,110.00,73,68
529,109.80,110.00,56,100
530,109.80,110.00,54,61
531,109.65,110.15,86,76
532,109.80,110.00,56,93
533,109.55,110.25,89,63
534,109.70,110.10,80,85
535,109.80,110.00,79,53
536,109.75,110.05,51,58
537,109.85,109.95,95,83
538,109.70,110.10,87,100
539,109.50,110.30,94,52
540,109.75,110.05,51,76
541,109.85,109.95,64,78
542,109.70,110.10,55,59
543,109.85,109.95,79,94
544,109.70,110.10,74,79
545,109.70,110.10,93,58
546,109.75,110.05,59,90
547,109.70,110.10,98,86
548,109.75,110.05,80,70
549,109.85,109.95,75,56
550,109.80,110.00,92,58
551,109.80,110.00,67,56
552,109.70,110.10,94,68
553,109.80,110.00,97,83
554,109.70,110.10,79,70
555,109.70,110.10,82,66
556,109.75,110.05,72,81
557,109.80,110.00,86,81
558,109.70,110.10,97,92
559,109.60,110.20,96,60
560,109.75,110.05,68,91
561,109.75,110.05,81,59
562,109.70,110.10,78,57
563,109.65,110.15,96,86
564,109.75,110.05,56,79
565,109.85,109.95,60,87
566,109.75,110.05,56,62
567,109.80,110.00,60,77
568,109.70,110.10,61,84
569,109.75,110.05,62,67
570,109.75,110.05,58,81
571,109.85,109.95,99,52
572,109.85,109.95,67,76
573,109.75,110.05,53,63
574,109.75,110.05,67,87
575,109.75,110.05,84,75
576,109.65,110.15,58,60
577,109.70,110.10,90,76
578,109.85,109.95,81,88
579,109.85,109.95,93,90
580,109.75,110.05,84,60
581,109.70,110.10,64,51
582,109.70,110.10,96,82
583,109.75,110.05,73,88
584,109.80,110.00,90,72
585,109.80,110.00,67,82
586,109.80,110.00,52,91
587,109.75,110.05,96,52
588,109.85,109.95,61,87
589,109.65,109.95,89,52
590,109.60,110.00,65,73
591,109.60,110.00,62,83
592,109.65,109.95,84,100
593,109.60,110.00,70,86
594,109.70,109.90,77,69
595,109.60,110.00,61,57
596,109.65,109.95,99,62
597,109.65,109.95,60,57
598,109.60,110.00,62,90
599,109.50,110.10,78,91
600,109.70,109.90,74,79
601,109.65,109.95,86,98
602,109.65,109.95,80,86
603,109.75,109.85,69,92
604,109.55,110.05,96,63
605,109.70,109.90,74,89
606,109.50,110.10,100,55
607,109.70,109.90,80,65
608,109.65,109.95,71,62
609,109.70,109.90,61,57
610,109.55,110.05,56,81
611,109.60,110.00,83,67
612,109.65,109.95,71,88
613,109.60,110.00,54,87
614,109.65,109.95,71,83
615,109.70,109.90,62,98
616,109.60,110.00,61,59
617,109.60,110.00,51,61
618,109.65,109.95,62,78
619,109.70,109.90,64,73
620,109.70,109.90,93,98
621,109.70,109.90,65,98
622,109.60,110.00,52,72
623,109.75,109.85,67,82
624,109.65,109.95,59,97
625,109.65,109.95,60,72
626,109.75,109.85,89,88
627,109.55,110.05,81,51
628,109.55,110.05,65,82
629,109.75,109.85,62,61
630,109.70,109.90,88,72
631,109.55,110.05,95,96
632,109.65,109.95,82,58
633,109.65,109.95,84,96
634,109.60,110.00,60,77
635,109.45,110.15,72,79
636,109.55,110.05,81,57
637,109.50,110.10,73,63
638,109.70,109.90,69,81
639,109.70,109.90,74,74
640,109.70,109.90,77,79
641,109.65,109.95,95,74
642,109.65,109.95,78,83
643,109.55,110.05,82,98
644,109.75,109.85,69,60
645,109.70,109.90,86,84
646,109.65,109.95,58,58
647,109.70,109.90,95,86
648,109.75,109.85,84,63
649,109.60,110.00,60,56
650,109.60,110.00,75,52
651,109.75,109.85,98,82
652,109.70,109.90,63,55
653,109.55,110.05,86,80
654,109.70,109.90,80,81
655,109.70,109.90,89,55
656,109.75,109.85,88,53
657,109.70,109.90,98,58
658,109.60,110.00,81,67
659,109.50,110.10,57,64
660,109.70,109.90,77,54
661,109.70,109.90,76,58
662,109.50,110.10,58,94
663,109.75,109.85,98,68
664,109.65,109.95,79,91
665,109.55,110.05,74,70
666,109.55,110.05,57,75
667,109.45,110.15,63,69
668,109.70,109.90,81,67
669,109.65,109.95,53,63
670,109.70,109.90,61,79
671,109.65,109.95,82,67
672,109.70,109.90,100,83
673,109.70,109.90,61,89
674,109.75,109.85,84,83
675,109.60,110.00,63,87
676,109.75,109.85,66,59
677,109.55,110.05,61,89
678,109.65,109.95,85,63
679,109.70,109.90,92,96
680,109.70,109.90,67,84
681,109.70,109.90,80,88
682,109.55,110.05,79,69
683,109.60,110.00,88,76
684,109.60,110.00,58,84
685,109.60,109.80,95,79
686,109.60,109.80,88,75
687,109.65,109.75,83,67
688,109.55,109.85,96,79
689,109.60,110.00,76,90
690,109.75,109.85,93,61
691,109.65,109.95,65,85
692,109.65,109.95,88,85
693,109.55,110.05,51,93
694,109.65,109.95,67,91
695,109.65,109.95,99,99
696,109.70,109.90,78,97
697,109.70,109.90,84,90
698,109.70,109.90,58,87
699,109.70,109.90,68,58
700,109.60,110.00,70,61
701,109.50,110.10,83,90
702,109.60,110.00,97,59
703,109.75,109.85,86,72
704,109.60,110.00,89,89
705,109.70,109.90,64,80
706,109.70,109.90,86,57
707,109.65,109.95,98,55
708,109.75,109.85,93,75
709,109.70,109.90,97,86
710,109.65,109.95,59,73
711,109.70,109.90,89,63
712,109.70,109.90,90,91
713,109.70,109.90,70,91
714,109.50,110.10,59,98
715,109.70,109.90,73,63
716,109.40,110.20,81,62
717,109.70,109.90,69,99
718,109.60,110.00,85,77
719,109.60,110.00,86,74
720,109.65,109.95,80,61
721,109.60,110.00,64,99
722,109.70,109.90,85,100
723,109.65,109.95,62,61
724,109.65,109.95,72,82
725,109.65,109.95,56,55
726,109.75,109.85,84,65
727,109.70,109.90,56,59
728,109.70,109.90,92,60
729,109.70,109.90,80,72
730,109.60,110.00,91,54
731,109.65,109.95,89,76
732,109.70,109.90,81,66
733,109.55,110.05,97,97
734,109.85,109.95,71,54
735,109.80,110.00,78,64
736,109.75,110.05,55,63
737,109.85,109.95,70,91
738,109.70,110.10,69,60
739,109.75,110.05,68,83
740,109.75,110.05,56,50
741,109.65,110.15,55,52
742,109.65,110.15,98,51
743,109.75,110.05,77,54
744,109.80,110.00,70,76
745,109.80,110.00,98,80
746,109.80,110.00,70,66
747,109.75,110.05,53,67
748,109.80,110.00,88,81
749,109.75,110.05,84,74
750,109.80,110.00,52,77
751,109.80,110.00,92,87
752,109.65,110.15,58,70
753,109.85,109.95,52,56
754,109.80,110.00,92,80
755,109.75,110.05,60,95
756,109.75,110.05,63,89
757,109.65,110.15,97,52
758,109.70,110.10,85,60
759,109.70,110.10,89,93
760,109.60,110.20,53,69
761,109.55,110.25,63,77
762,109.70,110.10,73,56
763,109.80,110.00,81,90
764,109.60,110.20,94,81
765,109.70,110.10,94,87
766,109.80,110.00,98,89
767,109.80,110.00,67,78
768,109.80,110.00,90,91
769,109.70,110.10,86,57
770,109.60,110.20,74,95
771,109.70,110.10,95,90
772,109.70,110.10,80,84
773,109.80,110.00,55,88
774,109.75,110.05,80,60
775,109.70,110.10,52,66
776,109.80,110.00,65,54
777,109.75,110.05,65,86
778,109.80,110.00,65,83
779,109.70,110.10,65,95
780,109.70,110.10,70,59
781,109.65,110.15,52,94
782,109.60,110.20,98,71
783,109.75,110.05,61,55
784,109.80,110.00,82,66
785,109.65,110.15,99,81
786,109.70,110.10,71,69
787,109.85,109.95,74,71
788,109.70,110.10,91,97
789,109.85,109.95,97,57
790,109.60,110.20,64,78
791,109.70,110.10,50,73
792,109.70,110.10,68,95
793,109.70,110.10,77,81
794,109.80,110.00,63,91
795,109.70,110.10,97,82
796,109.80,110.00,83,77
797,109.80,110.00,60,59
798,109.80,110.00,69,67
799,109.75,110.05,93,64
800,109.80,110.00,81,68
801,109.60,110.20,87,83
802,109.80,110.00,92,84
803,109.70,110.10,65,78
804,109.65,110.15,51,64
805,109.80,110.00,91,87
806,109.65,110.15,60,67
807,109.75,110.05,91,96
808,109.80,110.00,63,75
809,109.75,110.05,88,52
810,109.80,110.00,70,82
811,109.75,110.05,94,74
812,109.85,109.95,62,92
813,109.70,110.10,53,90
814,109.70,110.10,96,88
815,109.85,109.95,68,60
816,109.65,110.15,77,88
817,109.70,110.10,63,78
818,109.70,110.10,85,93
819,109.75,110.05,88,70
820,109.70,110.10,92,89
821,109.75,110.05,100,87
822,109.80,110.00,85,94
823,109.85,109.95,95,98
824,109.65,110.15,63,60
825,109.75,110.05,64,98
826,109.75,110.05,84,90
827,109.80,110.00,62,83
828,109.70,110.10,100,100
829,109.80,110.00,68,58
830,109.80,110.00,86,54
831,109.80,110.00,59,96
832,109.80,110.00,78,68
833,109.80,110.00,87,79
834,109.80,110.00,71,68
835,109.85,109.95,73,95
836,109.80,110.00,76,91
837,109.80,110.00,60,85
838,109.85,109.95,82,53
839,109.80,110.00,68,58
840,109.80,110.00,70,63
841,109.75,110.05,76,64
842,109.85,109.95,74,87
843,109.80,110.00,86,50
844,109.85,109.95,65,95
845,109.70,110.10,73,99
846,109.65,110.15,60,56
847,109.80,110.00,61,78
848,109.70,110.10,77,87
849,109.75,110.05,60,74
850,109.85,109.95,60,60
851,109.70,110.10,99,75
852,109.85,109.95,79,80
853,109.85,109.95,69,85
854,109.80,110.00,98,68
855,109.75,110.05,66,56
856,109.80,110.00,97,94
857,109.75,110.05,82,96
858,109.80,110.00,72,94
859,109.75,110.05,55,71
860,109.85,109.95,57,72
861,109.75,110.05,64,75
862,109.85,109.95,96,72
863,109.75,110.05,69,55
864,109.75,110.05,71,80
865,109.80,110.00,100,59
866,109.85,109.95,59,74
867,109.80,110.00,51,79
868,109.80,110.00,72,82
869,109.85,109.95,85,84
870,109.80,110.00,65,80
871,109.75,110.05,76,99
872,109.85,109.95,73,92
873,109.70,110.10,96,63
874,109.80,110.00,52,72
875,109.70,110.10,60,83
876,109.80,110.00,80,78
877,109.70,110.10,95,97
878,109.70,110.10,94,76
879,109.85,109.95,56,99
880,109.75,110.05,66,84
881,109.75,110.05,92,60
882,109.70,110.10,73,82
883,109.70,110.10,66,94
884,109.85,109.95,85,94
885,109.60,110.20,62,61
886,109.75,110.05,72,97
887,109.70,110.10,79,96
888,109.80,110.00,60,80
889,109.85,109.95,68,80
890,109.75,110.05,76,78
891,109.80,110.00,57,57
892,109.75,110.05,71,78
893,109.75,110.05,78,95
894,109.70,110.10,77,92
895,109.65,110.15,61,93
896,109.75,110.05,72,96
897,109.75,110.05,73,95
898,109.80,110.20,58,83
899,109.90,110.10,75,53
900,109.85,110.15,66,86
901,109.80,110.20,89,96
902,109.80,110.20,75,81
903,109.85,110.15,79,80
904,109.90,110.10,79,66
905,109.90,110.10,60,92
906,109.90,110.10,71,56
907,109.80,110.20,91,94
908,109.80,110.20,54,100
909,109.85,110.15,85,56
910,109.80,110.20,73,58
911,109.90,110.10,79,87
912,109.85,110.15,71,58
913,109.90,110.10,68,89
914,109.85,110.15,80,88
915,109.90,110.10,99,96
916,109.90,110.10,59,72
917,109.90,110.10,80,94
918,109.95,110.05,93,99
919,109.85,110.15,70,66
920,109.85,110.15,79,55
921,109.85,110.15,75,63
922,109.80,110.20,92,67
923,109.80,110.20,91,60
924,109.90,110.10,96,81
925,109.95,110.05,72,57
926,109.85,110.15,61,72
927,109.85,110.15,100,81
928,109.80,110.20,73,50
929,109.90,110.10,96,81
930,109.70,110.30,90,87
931,109.80,110.20,55,66
932,109.85,110.15,78,87
933,109.90,110.10,99,89
934,109.80,110.20,95,81
935,109.75,110.25,67,94
936,109.80,110.20,70,55
937,109.90,110.10,94,84
938,109.90,110.10,54,81
939,109.70,110.30,97,94
940,109.80,110.20,72,94
941,109.70,110.30,74,79
942,109.75,110.25,58,57
943,109.80,110.40,69,54
944,109.85,110.35,85,71
945,109.95,110.25,64,98
946,109.95,110.25,54,82
947,109.95,110.25,93,88
948,110.00,110.20,96,91
949,110.00,110.20,72,72
950,110.00,110.20,75,70
951,109.95,110.25,70,63
952,109.95,110.25,50,86
953,110.00,110.20,92,99
954,109.90,110.30,65,81
955,109.90,110.30,80,59
956,109.95,110.25,54,77
957,110.00,110.20,96,69
958,110.05,110.15,100,76
959,109.95,110.25,78,57
960,109.90,110.30,58,79
961,110.00,110.20,50,96
962,109.90,110.30,90,94
963,110.00,110.20,99,93
964,110.00,110.20,72,97
965,109.95,110.25,58,58
966,110.00,110.20,62,51
967,109.95,110.25,83,79
968,109.80,110.40,77,62
969,109.95,110.25,55,92
970,109.80,110.40,85,71
971,110.05,110.15,69,85
972,109.90,110.30,83,80
973,109.85,110.35,79,69
974,109.90,110.30,58,92
975,109.95,110.25,81,99
976,109.95,110.25,53,53
977,109.90,110.30,69,57
978,109.85,110.35,94,85
979,110.00,110.20,83,75
980,109.95,110.25,90,70
981,109.90,110.30,64,51
982,109.80,110.40,54,64
983,110.05,110.15,77,51
984,109.95,110.25,100,52
985,109.90,110.30,60,61
986,110.00,110.20,79,93
987,109.95,110.25,74,83
988,109.85,110.35,86,68
989,109.70,110.50,86,78
990,110.05,110.15,60,78
991,109.95,110.25,60,57
992,109.70,110.50,64,54
993,110.00,110.20,53,83
994,110.00,110.20,72,67
995,109.90,110.30,71,95
